CELL_ID,위도,경도,생활이동인구_norm,스트라바이용자수_norm,거주인구_norm,녹시율_norm,공원겹침비율_norm,수요점수
다사53004750,37.5267388767568,126.96949301769884,0.8455539637574329,0.501099600750801,0.12477641064556343,0.0,0.0,1.4714299751537971
다사58254375,37.49319077524781,127.02912022439146,0.8752473670874493,0.0,0.32665727139682366,0.8509606643711077,0.0,2.0528653028553805
다사45504650,37.51731399582428,126.88469009931454,0.8390786432176351,0.0,0.30497587945146076,0.8391229656474336,0.0,1.9831774883165294
다사51755100,37.55822066081825,126.95511720217053,0.8680513275704165,0.0,0.5789744701609844,0.5355473765976756,0.0,1.9825731743290764
다사46504300,37.48582633536914,126.89625962900504,0.8635492052611997,0.0,0.3801561060220066,0.4276918074820111,0.0,1.6713971187652175
다사69755050,37.55447859157379,127.15893376581091,0.8661581946601663,0.0,0.0006775434982925903,0.182915105368886,0.907,1.9567508435273449
다사66254500,37.50478365832313,127.11956044105088,0.8609573183537548,0.0,0.4981028782047808,0.4254820633292853,0.0,1.784542259887821
다사61256175,37.655560376078434,127.06210759752705,0.8622765384152038,0.0,0.4508645455038213,0.5283673196789509,0.0,1.841508403597976
다사50755450,37.589713813721175,126.94356077107832,0.8598845067743951,0.0,0.27814515691907415,0.3453502952741586,0.0,1.4833799589676278
다사57004400,37.495386906551246,127.01496557520376,0.8562989856464093,0.0,0.5790015719009161,0.216610990735622,0.0,1.6519115482829474
다사59754700,37.52255064475448,127.0459109576506,0.864512589137365,0.0,0.18011816358610222,0.0815743085697273,0.0,1.1262050612931946
다사46004550,37.50833019962544,126.89042113788116,0.8979372795227741,0.0,0.4589137622635373,0.0482387088322793,0.0,1.4050897506185909
다사61004550,37.50908412031717,127.0601360079416,0.8940589825960774,0.5372682786503846,0.11783836522304732,0.4264727785740876,0.0,1.975638405043597
다사63005150,37.56324644933636,127.08246368163314,0.8637903476277015,0.0,0.498807523443005,0.7993375659113175,0.0,2.161935436982024
다사61256200,37.65781366681029,127.06209436373604,0.8667710114137078,0.0,0.4792942706921784,0.0,0.0,1.3460652821058863
다사53755225,37.56958948293288,126.9776821461174,0.8720883719353707,0.8160460863221398,0.05442029378286086,0.4010731680024665,0.0,2.143627920042838
