o_cell_id,o_cell_x,o_cell_y,역사명,호선
다사50004325,950125,1943375,신림,2호선
다사50004450,950125,1944625,신대방삼거리,7호선
다사50004475,950125,1944875,장승배기,7호선
다사50004550,950125,1945625,장승배기,7호선
다사50004575,950125,1945875,노량진,9호선
다사50004600,950125,1946125,노량진,9호선
다사50004625,950125,1946375,노량진,9호선
다사50004650,950125,1946625,샛강,9호선
다사50004950,950125,1949625,광흥창(서강),6호선
다사50004975,950125,1949875,광흥창(서강),6호선
다사50005000,950125,1950125,서강대,경의중앙선
다사50005025,950125,1950375,서강대,경의중앙선
다사50005050,950125,1950625,서강대,경의중앙선
다사50005075,950125,1950875,신촌,2호선
다사50005100,950125,1951125,신촌,2호선
다사50005625,950125,1956375,녹번,3호선
다사50005650,950125,1956625,불광,3호선
다사50005700,950125,1957125,불광,3호선
다사50254100,950375,1941125,관악산(서울대),신림선
다사50254125,950375,1941375,서울대벤처타운,신림선
다사50254150,950375,1941625,서울대벤처타운,신림선
다사50254200,950375,1942125,서원,신림선
다사50254225,950375,1942375,봉천,2호선
다사50254250,950375,1942625,봉천,2호선
다사50254275,950375,1942875,봉천,2호선
다사50254550,950375,1945625,장승배기,7호선
다사50254575,950375,1945875,노량진,9호선
다사50254925,950375,1949375,대흥(서강대앞),6호선
다사50254950,950375,1949625,대흥(서강대앞),6호선
다사50254975,950375,1949875,대흥(서강대앞),6호선
다사50255000,950375,1950125,대흥(서강대앞),6호선
다사50255025,950375,1950375,서강대,경의중앙선
다사50255050,950375,1950625,신촌,2호선
다사50255075,950375,1950875,신촌,2호선
다사50255100,950375,1951125,신촌,2호선
다사50504125,950625,1941375,관악산(서울대),신림선
다사50504150,950625,1941625,관악산(서울대),신림선
다사50504200,950625,1942125,봉천,2호선
다사50504225,950625,1942375,봉천,2호선
다사50504450,950625,1944625,장승배기,7호선
다사50504475,950625,1944875,장승배기,7호선
다사50504500,950625,1945125,장승배기,7호선
다사50504525,950625,1945375,장승배기,7호선
다사50504550,950625,1945625,장승배기,7호선
다사50504575,950625,1945875,노량진,9호선
다사50504925,950625,1949375,마포,5호선
다사50504950,950625,1949625,대흥(서강대앞),6호선
다사50505000,950625,1950125,대흥(서강대앞),6호선
다사50505025,950625,1950375,대흥(서강대앞),6호선
다사50505050,950625,1950625,신촌,2호선
다사50505075,950625,1950875,신촌,2호선
다사50505100,950625,1951125,이대,2호선
다사50505125,950625,1951375,이대,2호선
다사50754225,950875,1942375,봉천,2호선
다사50754250,950875,1942625,봉천,2호선
다사50754275,950875,1942875,봉천,2호선
다사50754450,950875,1944625,상도,7호선
다사50754475,950875,1944875,상도,7호선
다사50754500,950875,1945125,상도,7호선
다사50754525,950875,1945375,장승배기,7호선
다사50754575,950875,1945875,노량진,9호선
다사50754900,950875,1949125,마포,5호선
다사50754925,950875,1949375,마포,5호선
다사50754950,950875,1949625,대흥(서강대앞),6호선
다사50754975,950875,1949875,대흥(서강대앞),6호선
다사50755000,950875,1950125,대흥(서강대앞),6호선
다사50755025,950875,1950375,대흥(서강대앞),6호선
다사50755050,950875,1950625,이대,2호선
다사50755075,950875,1950875,이대,2호선
다사50755100,950875,1951125,이대,2호선
다사50755375,950875,1953875,무악재,3호선
다사50755400,950875,1954125,홍제,3호선
다사51004200,951125,1942125,서울대입구(관악구청),2호선
다사51004225,951125,1942375,서울대입구(관악구청),2호선
다사51004250,951125,1942625,봉천,2호선
다사51004275,951125,1942875,봉천,2호선
다사51004300,951125,1943125,봉천,2호선
다사51004425,951125,1944375,상도,7호선
다사51004475,951125,1944875,상도,7호선
다사51004500,951125,1945125,상도,7호선
다사51004525,951125,1945375,상도,7호선
다사51004550,951125,1945625,상도,7호선
다사51004575,951125,1945875,노들,9호선
다사51004600,951125,1946125,노량진,9호선
다사51004625,951125,1946375,노량진,9호선
다사51004875,951125,1948875,마포,5호선
다사51004900,951125,1949125,마포,5호선
다사51004925,951125,1949375,마포,5호선
다사51004975,951125,1949875,대흥(서강대앞),6호선
다사51005000,951125,1950125,대흥(서강대앞),6호선
다사51005025,951125,1950375,대흥(서강대앞),6호선
다사51005050,951125,1950625,이대,2호선
다사51005375,951125,1953875,무악재,3호선
다사51005400,951125,1954125,무악재,3호선
다사51005425,951125,1954375,홍제,3호선
다사51254225,951375,1942375,서울대입구(관악구청),2호선
다사51254250,951375,1942625,서울대입구(관악구청),2호선
다사51254275,951375,1942875,서울대입구(관악구청),2호선
다사51254425,951375,1944375,숭실대입구(살피재),7호선
다사51254450,951375,1944625,상도,7호선
다사51254475,951375,1944875,상도,7호선
다사51254525,951375,1945375,상도,7호선
다사51254875,951375,1948875,마포,5호선
다사51254900,951375,1949125,마포,5호선
다사51254925,951375,1949375,공덕,6호선
다사51254950,951375,1949625,공덕,6호선
다사51254975,951375,1949875,공덕,6호선
다사51255000,951375,1950125,공덕,6호선
다사51255025,951375,1950375,이대,2호선
다사51255050,951375,1950625,이대,2호선
다사51255075,951375,1950875,이대,2호선
다사51255100,951375,1951125,이대,2호선
다사51255125,951375,1951375,이대,2호선
다사51255400,951375,1954125,무악재,3호선
다사51255425,951375,1954375,홍제,3호선
다사51504425,951625,1944375,숭실대입구(살피재),7호선
다사51504450,951625,1944625,숭실대입구(살피재),7호선
다사51504475,951625,1944875,상도,7호선
다사51504525,951625,1945375,상도,7호선
다사51504875,951625,1948875,마포,5호선
다사51504900,951625,1949125,공덕,6호선
다사51504925,951625,1949375,공덕,6호선
다사51505000,951625,1950125,공덕,6호선
다사51505025,951625,1950375,애오개,5호선
다사51505050,951625,1950625,애오개,5호선
다사51505075,951625,1950875,아현,2호선
다사51505100,951625,1951125,아현,2호선
다사51505125,951625,1951375,아현,2호선
다사51505325,951625,1953375,무악재,3호선
다사51754200,951875,1942125,서울대입구(관악구청),2호선
다사51754225,951875,1942375,서울대입구(관악구청),2호선
다사51754450,951875,1944625,숭실대입구(살피재),7호선
다사51754525,951875,1945375,노들,9호선
다사51754575,951875,1945875,노들,9호선
다사51754875,951875,1948875,효창공원앞,6호선
다사51754900,951875,1949125,공덕,6호선
다사51754925,951875,1949375,공덕,6호선
다사51754975,951875,1949875,공덕,6호선
다사51755000,951875,1950125,애오개,5호선
다사51755025,951875,1950375,애오개,5호선
다사51755050,951875,1950625,애오개,5호선
다사51755075,951875,1950875,아현,2호선
다사51755100,951875,1951125,아현,2호선
다사51755125,951875,1951375,아현,2호선
다사51755325,951875,1953375,독립문,3호선
다사52004200,952125,1942125,낙성대,2호선
다사52004225,952125,1942375,낙성대,2호선
다사52004250,952125,1942625,서울대입구(관악구청),2호선
다사52004550,952125,1945625,흑석(중앙대입구),9호선
다사52004575,952125,1945875,노들,9호선
다사52004825,952125,1948375,용산,경부선
다사52004900,952125,1949125,효창공원앞,6호선
다사52004925,952125,1949375,효창공원앞,6호선
다사52004975,952125,1949875,공덕,6호선
다사52005025,952125,1950375,애오개,5호선
다사52005050,952125,1950625,애오개,5호선
다사52005075,952125,1950875,아현,2호선
다사52005100,952125,1951125,아현,2호선
다사52005125,952125,1951375,아현,2호선
다사52254225,952375,1942375,낙성대,2호선
다사52254250,952375,1942625,낙성대,2호선
다사52254575,952375,1945875,흑석(중앙대입구),9호선
다사52254750,952375,1947625,용산,경부선
다사52254800,952375,1948125,용산,경부선
다사52254825,952375,1948375,용산,경부선
다사52254850,952375,1948625,효창공원앞,6호선
다사52255025,952375,1950375,애오개,5호선
다사52255050,952375,1950625,애오개,5호선
다사52255075,952375,1950875,애오개,5호선
다사52255100,952375,1951125,충정로(경기대입구),2호선
다사52255125,952375,1951375,충정로(경기대입구),2호선
다사52255150,952375,1951625,충정로(경기대입구),2호선
다사52255175,952375,1951875,서대문,5호선
다사52255225,952375,1952375,독립문,3호선
다사52504725,952625,1947375,용산,경부선
다사52504750,952625,1947625,용산,경부선
다사52504775,952625,1947875,용산,경부선
다사52504800,952625,1948125,용산,경부선
다사52504825,952625,1948375,용산,경부선
다사52504850,952625,1948625,효창공원앞,6호선
다사52504875,952625,1948875,효창공원앞,6호선
다사52504900,952625,1949125,효창공원앞,6호선
다사52504925,952625,1949375,효창공원앞,6호선
다사52505050,952625,1950625,애오개,5호선
다사52505075,952625,1950875,충정로(경기대입구),2호선
다사52505100,952625,1951125,충정로(경기대입구),2호선
다사52505125,952625,1951375,충정로(경기대입구),2호선
다사52505150,952625,1951625,충정로(경기대입구),2호선
다사52505175,952625,1951875,서대문,5호선
다사52505225,952625,1952375,서대문,5호선
다사52505250,952625,1952625,독립문,3호선
다사52754700,952875,1947125,이촌(국립중앙박물관),4호선
다사52754725,952875,1947375,신용산,4호선
다사52754750,952875,1947625,신용산,4호선
다사52754775,952875,1947875,신용산,4호선
다사52754800,952875,1948125,용산,경부선
다사52754825,952875,1948375,용산,경부선
다사52754850,952875,1948625,효창공원앞,6호선
다사52754875,952875,1948875,효창공원앞,6호선
다사52754900,952875,1949125,남영,경부선
다사52754925,952875,1949375,남영,경부선
다사52754975,952875,1949875,숙대입구(갈월),4호선
다사52755050,952875,1950625,서울역,1호선
다사52755100,952875,1951125,충정로(경기대입구),2호선
다사52755125,952875,1951375,충정로(경기대입구),2호선
다사52755150,952875,1951625,서대문,5호선
다사52755175,952875,1951875,서대문,5호선
다사52755275,952875,1952875,경복궁(정부서울청사),3호선
다사53004225,953125,1942375,남성,7호선
다사53004250,953125,1942625,남성,7호선
다사53004700,953125,1947125,이촌(국립중앙박물관),4호선
다사53004725,953125,1947375,이촌(국립중앙박물관),4호선
다사53004800,953125,1948125,신용산,4호선
다사53004825,953125,1948375,삼각지,6호선
다사53004850,953125,1948625,삼각지,6호선
다사53004875,953125,1948875,남영,경부선
다사53004900,953125,1949125,남영,경부선
다사53004925,953125,1949375,남영,경부선
다사53004975,953125,1949875,숙대입구(갈월),4호선
다사53005050,953125,1950625,서울역,1호선
다사53005075,953125,1950875,서울역,1호선
다사53005100,953125,1951125,서울역,1호선
다사53005125,953125,1951375,충정로(경기대입구),2호선
다사53005150,953125,1951625,서대문,5호선
다사53005175,953125,1951875,서대문,5호선
다사53005200,953125,1952125,서대문,5호선
다사53005275,953125,1952875,경복궁(정부서울청사),3호선
다사53254200,953375,1942125,사당,2호선
다사53254775,953375,1947875,신용산,4호선
다사53254800,953375,1948125,신용산,4호선
다사53254825,953375,1948375,삼각지,6호선
다사53254850,953375,1948625,삼각지,6호선
다사53254875,953375,1948875,삼각지,6호선
다사53254900,953375,1949125,남영,경부선
다사53254925,953375,1949375,남영,경부선
다사53254950,953375,1949625,숙대입구(갈월),4호선
다사53254975,953375,1949875,숙대입구(갈월),4호선
다사53255000,953375,1950125,숙대입구(갈월),4호선
다사53255025,953375,1950375,서울역,1호선
다사53255050,953375,1950625,서울역,1호선
다사53255075,953375,1950875,서울역,1호선
다사53255100,953375,1951125,서울역,1호선
