CELL_ID,outflow,inflow,total
다사39505200,132.75,131.8,264.55
다사63255275,60.32,203.79,264.11
다사68504950,124.27,139.69,263.96
다사62255900,0.0,263.52,263.52
다사62505000,132.98,129.94,262.92
다사65755450,130.06,132.71,262.78
다사63505400,100.27,161.14,261.42
다사58006250,115.92,144.37,260.28
다사47253850,0.0,259.92,259.92
다사58755225,103.5,155.76,259.26
다사59505200,34.23,224.99,259.22
다사65505600,0.0,258.29,258.29
다사48504650,119.12,138.27,257.39
다사44754575,130.56,126.46,257.03
다사57004925,73.39,183.46,256.85
다사40754850,129.91,126.75,256.66
다사63006525,128.93,127.41,256.34
다사47505600,125.26,130.71,255.97
다사61756300,118.93,135.94,254.87
다사60004200,123.56,131.18,254.74
다사64755700,119.21,135.49,254.69
다사61003775,127.58,125.38,252.96
다사47005200,125.38,125.66,251.04
다사58505975,121.25,129.46,250.7
다사68504375,123.27,124.57,247.84
다사60505900,0.0,247.37,247.37
다사58756225,117.77,129.3,247.07
다사67254250,40.42,204.57,244.99
다사52005675,36.87,207.1,243.97
다사41254600,18.84,224.7,243.54
다사64504300,116.45,127.07,243.53
다사60254175,43.82,199.05,242.87
다사60505225,87.75,154.31,242.06
다사49755875,121.53,119.78,241.32
다사47754425,15.31,225.28,240.59
다사49005875,31.27,207.62,238.88
다사64755950,121.1,117.59,238.69
다사38755075,121.18,115.75,236.93
다사61255900,0.0,235.76,235.76
다사52005050,113.42,121.75,235.17
다사40254800,118.95,115.01,233.96
다사64755350,117.03,116.2,233.22
다사47504025,26.35,206.52,232.87
다사59505575,112.96,118.98,231.95
다사48254400,87.68,144.15,231.83
다사57005700,98.07,132.93,230.99
다사67754600,118.46,112.53,230.98
다사41504875,114.37,116.14,230.52
다사42504700,108.81,120.84,229.65
다사54755075,0.0,229.64,229.64
다사71255025,116.81,112.45,229.26
다사50004450,81.05,147.87,228.92
다사61255125,111.31,117.41,228.72
다사61756250,83.68,144.72,228.4
다사40254325,162.84,65.29,228.13
다사62505250,114.26,113.71,227.96
다사66254625,109.7,118.16,227.87
다사63505275,60.62,167.22,227.84
다사39005300,18.99,208.74,227.73
다사64254975,116.77,109.84,226.61
다사51254875,50.64,175.75,226.39
다사59753675,122.3,103.74,226.04
다사42754700,114.48,111.12,225.6
다사69004500,113.61,110.62,224.23
다사50004400,105.97,117.76,223.73
다사63255450,111.81,111.87,223.68
다사59255975,106.55,116.81,223.37
다사63255775,105.46,117.22,222.69
다사49504625,114.95,107.65,222.59
다사47003900,110.5,111.6,222.1
다사41004450,0.0,222.08,222.08
다사58255575,9.05,212.52,221.57
다사53005400,24.71,196.0,220.71
다사68254900,100.38,120.15,220.52
다사67254950,26.67,193.61,220.29
다사55254325,105.42,114.8,220.22
다사48253925,5.07,214.31,219.38
다사69755100,0.0,219.21,219.21
다사48504500,85.88,132.71,218.59
다사48004975,99.29,118.74,218.03
다사49255525,13.72,204.01,217.73
다사59755200,110.6,106.92,217.53
다사48754400,0.0,216.74,216.74
다사51504450,105.91,110.82,216.73
다사52254800,100.49,116.2,216.69
다사50004200,106.32,109.9,216.22
다사70255250,104.91,111.25,216.17
다사45254625,85.06,130.15,215.21
다사51254575,34.56,180.65,215.21
다사69005150,113.22,101.95,215.16
다사47005300,106.8,107.02,213.82
다사47504550,20.53,193.24,213.76
다사46004650,101.75,110.74,212.49
다사43254750,107.55,104.9,212.45
다사63754125,100.82,111.51,212.33
다사41754625,109.34,101.33,210.67
다사64755575,102.39,108.19,210.58
다사61006300,59.25,151.32,210.57
다사61755950,102.94,107.43,210.37
다사53754500,105.09,104.0,209.09
다사56503975,95.13,113.9,209.03
다사53754725,108.48,100.48,208.97
다사58755975,70.67,138.02,208.69
다사60004150,102.14,102.36,204.5
다사51005300,99.7,104.79,204.49
다사59506225,77.05,126.99,204.04
다사48004250,103.8,100.13,203.94
다사57256075,98.48,105.41,203.89
다사41004575,20.15,183.38,203.53
다사62005400,0.0,203.1,203.1
다사68254425,95.77,107.15,202.93
다사66754950,106.72,95.74,202.46
다사47255375,0.0,201.97,201.97
다사63504250,0.0,201.41,201.41
다사54755375,92.92,108.3,201.22
다사71005050,13.38,187.08,200.47
다사49005725,53.99,145.87,199.87
다사45755200,98.89,99.56,198.46
다사59256150,19.95,178.43,198.38
다사49756025,103.74,94.2,197.94
다사60754875,35.5,162.1,197.6
다사49005500,100.72,96.37,197.09
다사62755125,94.84,101.97,196.81
다사49753975,97.69,98.32,196.01
다사63005025,93.56,100.25,193.81
다사60506350,91.82,101.64,193.46
다사63004375,95.73,97.71,193.44
다사55755600,93.94,99.22,193.16
다사57255375,60.51,130.33,190.84
다사58505425,116.89,73.64,190.53
다사59754725,89.39,101.1,190.49
다사44254550,88.35,101.42,189.77
다사49754925,96.82,91.03,187.84
다사64505525,95.04,92.76,187.8
다사50754450,68.73,117.68,186.41
다사46754050,91.17,94.88,186.05
다사70004975,94.22,91.07,185.28
다사65005675,96.82,87.95,184.77
다사42254850,87.65,97.0,184.65
다사60006250,0.0,183.9,183.9
다사61254650,15.7,168.12,183.82
다사47004050,89.47,94.34,183.81
다사70255125,92.53,90.04,182.56
다사45504675,12.13,170.11,182.24
다사56254125,92.99,89.1,182.09
다사40005100,33.04,149.05,182.08
다사38755200,43.05,138.88,181.94
다사50005025,89.76,91.7,181.46
다사62506250,49.37,132.03,181.4
다사60004375,89.29,91.35,180.64
다사50005475,19.6,160.72,180.32
다사47755150,83.44,96.4,179.83
다사67505200,88.44,90.87,179.3
다사60005025,88.4,90.08,178.48
다사56254750,86.47,91.62,178.09
다사61004300,84.96,93.04,178.0
다사58755350,3.64,173.48,177.12
다사59255850,84.1,92.66,176.76
다사57005625,40.49,136.02,176.52
다사51504600,82.98,93.44,176.42
다사45005300,88.51,87.24,175.75
다사60006075,6.24,169.33,175.56
다사52254075,99.38,75.97,175.35
다사49255575,85.34,89.95,175.29
다사53755950,92.6,82.48,175.07
다사51004000,105.46,69.48,174.94
다사47505550,43.16,131.03,174.19
다사55005575,84.41,89.51,173.92
다사60755325,88.95,84.78,173.73
다사53754275,83.16,90.51,173.67
다사58255875,17.64,155.85,173.48
다사49255625,32.23,140.78,173.01
다사49755675,84.4,88.44,172.84
다사61504725,79.42,93.39,172.81
다사48005300,85.46,86.93,172.39
다사62505450,77.78,94.39,172.17
다사53254925,88.27,83.69,171.96
다사62254375,85.24,86.48,171.71
다사56255775,35.13,135.15,170.29
다사65504325,36.24,133.74,169.98
다사68755175,76.24,92.88,169.12
다사58756300,83.39,85.67,169.06
다사46254500,81.28,86.98,168.27
다사47254075,88.67,79.52,168.19
다사42504500,78.2,89.97,168.17
다사40754225,84.63,83.11,167.74
다사67254375,84.15,83.44,167.59
다사47755375,75.45,91.28,166.73
다사60006500,81.3,85.11,166.41
다사41505300,86.76,79.53,166.29
다사54754200,27.26,138.23,165.49
다사50754475,83.33,82.15,165.48
다사62755900,101.05,64.18,165.23
다사47754700,79.3,85.88,165.18
다사44504725,83.86,80.81,164.67
다사61505575,36.69,127.52,164.21
다사60505275,1.76,162.31,164.07
다사68254275,80.56,81.87,162.43
다사48754575,76.93,85.25,162.19
다사45254900,79.47,82.62,162.08
다사47255300,78.78,82.64,161.42
다사53754175,79.66,81.49,161.15
다사49504325,77.36,83.58,160.95
다사50005350,75.19,85.56,160.76
다사63254300,90.67,69.89,160.56
다사58004075,0.0,160.01,160.01
다사48255400,81.74,78.18,159.93
다사66004550,82.39,77.25,159.64
다사50754275,77.07,82.18,159.25
다사63254100,77.46,81.14,158.59
다사69755000,22.35,136.22,158.57
다사66254775,77.89,80.09,157.98
다사64254625,71.27,86.57,157.84
다사39504175,83.69,73.72,157.4
다사49004150,0.0,157.38,157.38
다사58004225,79.03,78.14,157.18
다사61755825,78.75,78.26,157.01
다사51004100,80.01,76.75,156.76
다사43004625,3.09,153.61,156.7
다사39255000,81.57,74.87,156.44
다사56254250,76.22,80.17,156.39
다사53504650,0.0,156.17,156.17
다사61255950,69.68,85.44,155.12
다사61755200,74.83,79.24,154.07
다사44754600,75.67,78.1,153.77
다사64504700,77.78,75.95,153.72
다사52754175,74.32,79.39,153.7
다사58004275,76.75,76.65,153.41
다사57005050,75.85,77.48,153.33
다사49005825,57.29,95.97,153.26
다사66254450,1.89,150.67,152.56
다사58506150,16.19,135.53,151.72
다사50004500,75.68,75.94,151.61
다사61256000,66.63,84.88,151.51
다사60503925,11.92,139.5,151.42
다사61754350,0.0,150.86,150.86
다사62255500,72.31,78.38,150.68
다사54754275,73.62,76.66,150.28
다사39255350,59.82,90.24,150.07
다사54504825,70.9,78.7,149.6
다사51505600,74.52,74.79,149.31
다사55004350,73.56,75.49,149.06
다사64754475,72.14,76.7,148.84
다사55005500,54.25,94.26,148.51
다사61255275,68.55,79.92,148.48
다사51255500,75.27,72.9,148.16
다사52254500,15.57,131.73,147.3
다사46503850,75.57,71.25,146.82
다사41254675,69.48,76.92,146.41
다사54755350,31.99,114.06,146.05
다사52004425,91.26,54.75,146.01
다사59004000,75.57,70.4,145.97
다사61255975,39.41,105.79,145.2
다사55754750,71.14,73.66,144.8
다사61255100,74.4,69.65,144.05
다사52005100,73.14,70.74,143.89
다사61505675,59.0,84.79,143.79
다사60255050,72.1,71.62,143.72
다사43004500,70.99,72.42,143.41
다사63004600,70.08,73.19,143.27
다사44004750,66.5,76.31,142.8
다사40255275,70.45,72.12,142.58
다사66254525,68.97,73.33,142.3
다사61504300,8.37,133.9,142.27
다사53255650,71.22,70.72,141.94
다사42505125,68.96,72.77,141.74
다사60254875,42.39,99.09,141.48
다사47504450,66.86,74.45,141.31
다사51255350,68.39,72.43,140.82
다사59255925,67.72,72.66,140.38
다사62005800,67.33,72.46,139.79
다사59756350,30.44,109.32,139.76
다사66004725,3.44,136.2,139.63
다사53754850,73.69,65.69,139.38
다사52255150,70.58,68.43,139.01
다사52255050,66.91,71.2,138.11
다사65754650,66.3,71.8,138.1
다사63255075,71.51,66.23,137.75
다사59006025,69.16,68.09,137.25
다사57006075,64.5,72.39,136.89
다사62004325,72.34,64.46,136.8
다사58755400,66.27,70.42,136.69
다사42504325,4.76,131.66,136.42
다사63005400,67.77,68.54,136.31
다사60506300,48.54,87.63,136.17
다사51004875,67.17,68.91,136.08
다사39755275,68.47,67.49,135.97
다사59756525,45.0,90.94,135.94
다사58254775,69.1,66.83,135.93
다사57253975,62.15,73.67,135.82
다사49005550,69.67,66.13,135.8
다사60754625,19.16,116.62,135.78
다사47504425,67.59,67.31,134.9
다사62003675,64.14,70.58,134.72
다사67004275,66.62,67.78,134.4
다사61006400,65.97,68.33,134.29
다사42004475,60.81,72.56,133.38
다사53005650,69.34,63.89,133.23
다사61005425,71.36,61.84,133.2
다사48004825,66.4,66.79,133.19
다사60005875,63.59,69.44,133.03
다사42004725,62.16,70.74,132.9
다사68004450,61.95,70.92,132.88
다사41754875,27.52,105.13,132.65
다사60755750,62.15,70.45,132.61
다사67254225,64.01,68.5,132.51
다사68754800,65.52,66.56,132.08
다사61504375,54.98,76.86,131.84
다사52004575,7.75,123.8,131.55
다사45505300,61.44,69.73,131.17
다사54255050,63.67,67.4,131.07
다사58255950,64.27,66.68,130.95
다사43504475,22.29,108.32,130.61
다사57505975,70.3,59.53,129.84
다사59504350,68.07,61.71,129.79
다사60756400,57.73,71.96,129.69
다사49754725,47.15,82.34,129.49
다사57006225,62.98,66.48,129.46
다사45505400,64.93,64.13,129.06
다사53755675,63.56,65.34,128.9
다사40005225,54.83,74.06,128.89
다사49254100,0.0,128.72,128.72
다사47003975,63.94,64.36,128.29
다사62256175,57.72,70.56,128.29
다사44504500,64.38,63.75,128.12
다사54005350,61.81,66.13,127.94
다사57755625,62.82,65.04,127.85
다사49755750,60.79,66.98,127.77
다사44754875,64.8,62.93,127.73
다사46753925,68.25,59.39,127.64
다사65754225,66.01,61.13,127.14
다사39505150,56.83,70.09,126.92
다사44004575,40.48,86.23,126.71
다사55004550,53.85,72.85,126.7
다사49755225,51.97,74.47,126.44
다사47754975,59.69,66.65,126.33
다사61756175,62.23,63.85,126.07
다사57756225,61.3,64.65,125.95
다사67004975,58.41,67.35,125.76
다사62755400,63.68,61.04,124.72
다사65004725,65.11,59.59,124.7
다사67504925,59.92,64.68,124.6
다사60256375,63.42,61.08,124.5
다사52754325,48.69,75.74,124.43
다사48005125,0.0,123.34,123.34
다사62504400,57.45,65.57,123.02
다사57755725,52.29,70.53,122.82
다사58006100,6.35,116.28,122.62
다사45504500,56.92,65.47,122.39
다사68004625,39.04,83.35,122.39
다사61755100,62.43,59.94,122.37
다사62504500,62.15,60.2,122.35
다사42505250,58.36,63.78,122.14
다사62504650,64.51,57.34,121.85
다사45004725,58.12,63.7,121.82
다사65755750,9.56,112.06,121.62
다사48005625,61.35,60.25,121.6
다사43255100,60.01,60.74,120.75
다사50255375,57.81,62.93,120.74
다사63004350,54.24,66.3,120.54
다사59255550,10.61,109.91,120.52
다사57254675,58.76,61.32,120.08
다사58754950,58.12,61.74,119.86
다사40254875,10.22,109.54,119.76
다사44004600,26.82,92.44,119.27
다사47756075,53.77,65.49,119.26
다사48505425,58.26,60.85,119.11
다사42004600,0.0,119.09,119.09
다사60005650,58.19,60.89,119.08
다사53504850,58.49,60.07,118.56
다사50255975,58.91,59.62,118.53
다사46754175,32.27,85.62,117.9
다사58506000,56.92,60.97,117.89
다사59005025,58.8,59.07,117.88
다사50504425,58.43,59.16,117.59
다사54754950,41.29,76.03,117.32
다사65754300,61.41,55.67,117.08
다사70005100,22.45,94.57,117.02
다사54754050,58.96,57.77,116.73
다사46505350,57.62,58.8,116.42
다사48505375,60.58,55.59,116.17
다사40505175,59.98,55.88,115.87
다사43754600,55.9,59.86,115.77
다사57005725,65.89,49.64,115.52
다사45004575,54.88,59.49,114.37
다사40754425,55.87,58.17,114.04
다사51255400,53.53,60.34,113.87
다사63005300,57.15,56.53,113.68
다사62004650,56.1,57.52,113.63
다사42504375,56.02,57.52,113.54
다사50255600,57.38,55.67,113.05
다사67004575,54.96,57.66,112.61
다사66504575,56.95,55.43,112.38
다사60006425,56.44,55.9,112.33
다사65505075,55.51,56.63,112.14
다사40504925,49.21,62.79,112.0
다사56755700,56.36,55.61,111.97
다사59505900,55.23,56.55,111.78
다사55254400,53.36,58.29,111.65
다사62005550,53.77,57.86,111.63
다사43505000,49.49,61.91,111.4
다사56254900,3.71,107.49,111.2
다사67754400,51.2,59.94,111.15
다사62506025,55.18,55.68,110.86
다사59504000,28.03,82.78,110.82
다사69004350,46.35,64.31,110.66
다사51255025,52.43,58.05,110.48
다사49004500,54.5,55.89,110.39
다사58004800,55.46,54.41,109.87
다사49254775,54.87,54.96,109.83
다사55004875,47.82,61.93,109.75
다사59754250,51.43,58.25,109.68
다사45754625,56.16,53.21,109.36
다사55004725,0.0,109.32,109.32
다사48253875,36.12,72.83,108.95
다사62255925,22.66,85.89,108.55
다사61255200,50.86,57.64,108.49
다사45754000,0.0,108.21,108.21
다사60255800,50.32,57.64,107.96
다사62755225,51.26,56.37,107.63
다사62505025,55.1,52.51,107.62
다사63756450,48.28,59.18,107.47
다사61255000,51.75,55.35,107.1
다사69255125,49.84,57.25,107.09
다사67754200,29.41,77.53,106.94
다사56756125,53.31,52.97,106.28
다사58506300,47.64,58.44,106.08
다사40505350,54.66,50.89,105.55
다사47004125,51.91,53.48,105.39
다사44755025,51.8,52.19,103.99
다사64255375,1.72,101.9,103.61
다사70504975,53.89,49.65,103.54
다사47755675,31.44,72.05,103.49
다사62756425,52.51,50.96,103.47
다사41254900,50.01,53.29,103.3
다사48255975,52.91,50.33,103.24
다사40754875,48.6,54.33,102.94
다사44505075,49.46,53.31,102.78
다사54754125,55.82,46.79,102.61
다사54255425,50.56,51.8,102.36
다사49754575,48.77,53.28,102.05
다사55254375,51.05,50.98,102.03
다사48504525,53.54,48.27,101.81
다사56254475,49.94,51.75,101.69
다사60506500,19.96,81.7,101.66
다사52254750,45.5,55.59,101.09
다사55505425,48.54,52.25,100.79
다사44004900,48.91,51.85,100.76
다사46504050,51.95,48.38,100.33
다사61256025,20.52,79.58,100.1
다사48255525,47.42,52.55,99.97
다사47505375,49.62,50.28,99.9
다사47504125,0.0,99.68,99.68
다사61253925,49.47,49.85,99.32
다사68754325,49.35,49.92,99.27
다사41004675,52.51,46.43,98.94
다사66754600,50.9,47.97,98.86
다사57005650,48.45,50.2,98.64
다사52755350,51.31,46.97,98.28
다사59755725,50.27,47.86,98.13
다사67504600,50.27,47.43,97.7
다사67254425,8.27,89.14,97.41
다사45504925,50.57,46.68,97.25
다사61756125,46.9,50.33,97.23
다사57505300,44.83,51.82,96.66
다사62255600,47.87,48.65,96.52
다사63256050,47.23,48.92,96.15
다사49505850,12.8,82.82,95.62
다사47505750,41.63,53.95,95.59
다사46754425,49.77,45.73,95.5
다사58755925,44.35,51.13,95.48
다사58005550,48.45,46.63,95.08
다사58754725,45.93,49.01,94.94
다사70004450,20.05,74.73,94.78
다사51505475,0.0,94.51,94.51
다사47504950,42.78,51.59,94.37
다사56255375,46.47,47.84,94.31
다사57755700,46.14,48.16,94.3
다사46754150,48.28,45.99,94.26
다사42754825,20.68,73.28,93.96
다사47253800,46.21,47.68,93.89
다사68755125,46.42,47.1,93.52
다사47503950,43.86,49.64,93.49
다사40005150,30.14,63.04,93.18
다사68004550,47.51,45.59,93.1
다사64005350,46.04,47.05,93.08
다사62255875,46.37,46.24,92.6
다사64254650,45.23,47.14,92.38
다사62505275,47.45,44.86,92.31
다사41504250,44.45,47.77,92.22
다사44754400,43.53,48.59,92.11
다사41254400,45.87,46.17,92.04
다사46505325,40.32,51.69,92.01
다사42254750,42.13,49.73,91.87
다사43504525,42.83,48.94,91.77
다사57005525,0.0,91.72,91.72
다사57256000,41.65,49.95,91.6
다사57254050,46.61,44.84,91.45
다사65504775,46.31,45.09,91.4
다사39005350,26.33,64.97,91.3
다사42005175,45.65,45.54,91.19
다사50005625,42.13,48.64,90.77
다사62255425,45.35,45.33,90.68
다사40005050,27.45,63.1,90.55
다사41254250,19.44,71.07,90.52
다사42004750,44.77,45.52,90.29
다사48755300,44.93,45.18,90.11
다사63254750,45.99,43.79,89.78
다사47505775,45.26,44.06,89.32
다사44754625,46.02,43.3,89.32
다사41005275,41.05,47.87,88.92
다사42504475,42.12,46.56,88.69
다사63504375,3.48,85.2,88.68
다사56755800,41.77,46.89,88.66
다사57255600,46.24,42.15,88.39
다사54754100,32.42,55.9,88.33
다사56004325,44.71,43.43,88.15
다사49004650,3.73,84.07,87.8
다사51005550,46.53,41.24,87.78
다사53504225,41.96,45.64,87.59
다사52504350,42.27,45.14,87.41
다사62254175,43.89,43.46,87.35
다사58255700,36.18,50.97,87.15
다사51254425,44.38,42.61,87.0
다사57005800,37.84,48.62,86.46
다사59255650,32.37,53.74,86.11
다사63754225,42.56,43.54,86.11
다사58505500,46.4,39.63,86.02
다사64505050,0.0,85.63,85.63
다사46255100,41.56,44.04,85.6
다사60755150,42.64,42.88,85.52
다사47254225,43.84,41.67,85.51
다사43754700,43.55,41.88,85.43
다사53255400,42.11,43.07,85.18
다사62005650,9.73,75.08,84.81
다사41504625,39.58,45.2,84.78
다사41255075,16.04,68.5,84.54
다사47004675,41.89,42.61,84.51
다사60004700,42.2,42.18,84.38
다사62255075,42.43,41.67,84.1
다사42754875,39.59,44.39,83.99
다사43754625,42.24,41.72,83.96
다사41005075,0.0,83.92,83.92
다사62755925,52.33,31.53,83.86
다사39504375,39.19,44.33,83.52
다사41004975,43.7,39.77,83.48
다사54504275,40.02,43.44,83.45
다사56754850,37.85,45.25,83.1
다사63005375,41.28,41.77,83.05
다사40754625,40.94,41.91,82.85
다사48755700,37.09,45.63,82.72
다사47254875,37.87,44.81,82.68
다사68004650,40.74,41.91,82.66
다사58505550,38.06,44.56,82.62
다사60003750,49.89,32.69,82.57
다사49255250,41.38,41.05,82.43
다사61505275,42.75,39.64,82.39
다사48505225,41.39,40.87,82.26
다사62755750,39.97,42.21,82.18
다사62504800,40.64,41.26,81.9
다사48754525,41.59,40.25,81.84
다사41754650,39.92,41.83,81.75
다사42504800,38.64,43.08,81.72
다사54754475,1.9,79.74,81.64
다사42504550,38.31,43.26,81.57
다사49005675,39.22,42.29,81.51
다사40005025,42.58,38.72,81.29
다사50005650,29.54,51.44,80.97
다사51255600,39.06,41.72,80.78
다사66755050,41.05,39.71,80.77
다사49505400,39.4,41.0,80.39
다사47754025,39.11,41.2,80.31
다사65004275,49.86,30.19,80.04
다사56756200,34.79,45.08,79.87
다사60755375,51.23,28.6,79.84
다사62004375,39.22,40.48,79.7
다사51755300,39.91,39.69,79.6
다사58004025,33.42,46.14,79.57
다사53755525,40.61,38.93,79.53
다사53254875,39.05,40.27,79.32
다사58256225,41.87,37.41,79.29
다사49755950,40.68,38.54,79.23
다사43004925,39.59,39.33,78.92
다사70254950,38.76,39.91,78.66
다사60506475,25.44,53.14,78.58
다사52255550,39.22,39.17,78.38
다사55255450,34.85,43.41,78.26
다사60254225,21.1,57.01,78.11
다사65255725,37.79,40.31,78.11
다사62506150,39.2,38.27,77.46
다사69504375,36.25,41.19,77.44
다사64255025,40.32,37.12,77.44
다사59755250,40.25,37.17,77.41
다사50004225,37.29,39.86,77.15
다사70505100,40.07,37.04,77.11
다사60753900,40.26,36.76,77.02
다사58505475,17.9,59.03,76.93
다사54755725,39.25,37.56,76.81
다사41505275,36.96,39.74,76.7
다사49504450,39.55,37.13,76.68
다사69504950,38.12,38.55,76.67
다사48505650,38.55,38.1,76.65
다사63254450,40.41,35.95,76.36
다사54004425,34.51,41.79,76.3
다사59254950,36.99,38.74,75.74
다사48255650,39.98,35.72,75.7
다사49504425,35.24,40.37,75.62
다사61005625,35.22,40.28,75.5
다사41754975,37.48,37.74,75.22
다사41004875,35.29,39.53,74.82
다사51505575,37.53,37.09,74.62
다사70505150,35.21,39.14,74.35
다사53004700,36.86,37.47,74.33
다사45254850,38.69,35.64,74.33
다사42754450,33.13,41.17,74.3
다사65254400,37.82,36.45,74.26
다사59504800,30.94,43.21,74.15
다사49004175,34.68,39.46,74.14
다사65254150,29.29,44.82,74.11
다사42255125,37.89,35.95,73.84
다사61254850,38.44,35.26,73.7
다사64005825,37.93,35.53,73.46
다사45504850,36.33,36.82,73.15
다사68254525,35.38,37.33,72.71
다사49256075,34.26,38.43,72.69
다사45004875,38.5,34.17,72.67
다사49505550,36.94,35.72,72.66
다사49504075,35.44,37.19,72.63
다사53505725,35.42,37.05,72.47
다사61504350,37.45,34.61,72.06
다사45504400,33.35,38.58,71.93
다사61504450,36.9,34.63,71.53
다사48003950,8.43,63.07,71.5
다사52504300,37.38,34.03,71.41
다사41254750,34.43,36.89,71.33
다사38255300,34.05,37.05,71.1
다사62505750,36.65,34.29,70.94
다사61753950,35.16,35.64,70.8
다사59005900,24.11,46.55,70.66
다사47005250,36.73,33.85,70.58
다사65254700,27.2,43.26,70.46
다사59256350,21.41,48.62,70.03
다사68754475,32.22,37.37,69.59
다사57254725,33.06,36.42,69.48
다사65754150,34.04,35.1,69.15
다사58505875,35.83,33.19,69.02
다사60505650,34.39,34.45,68.84
다사45755150,34.54,34.09,68.63
다사67754225,29.79,38.8,68.59
다사50504200,33.44,35.14,68.58
다사59506500,32.58,35.91,68.49
다사46004575,27.64,40.39,68.04
다사45754500,28.43,39.19,67.62
다사56255500,34.62,33.0,67.62
다사68505075,28.36,39.07,67.43
다사42254450,34.48,32.86,67.34
다사42754975,32.87,34.01,66.88
다사48504075,32.44,34.37,66.81
다사40004350,32.39,34.41,66.8
다사60505700,31.25,35.28,66.53
다사58504825,32.99,33.53,66.52
다사44755200,30.8,35.67,66.47
다사51505325,29.33,37.11,66.44
다사42754350,36.55,29.71,66.26
다사37505150,31.68,34.39,66.07
다사66254100,31.49,34.54,66.03
다사52505400,32.34,33.58,65.92
다사50005400,33.2,32.73,65.92
다사48005425,33.15,32.68,65.84
다사45754050,32.93,32.83,65.76
다사63004225,35.34,30.26,65.6
다사40754450,32.7,32.84,65.54
다사64254350,0.0,65.52,65.52
다사68755050,31.82,33.68,65.5
다사41004775,32.83,32.52,65.35
다사68754925,33.87,31.43,65.3
다사43254825,32.86,32.3,65.16
다사51003850,33.03,31.56,64.59
다사65754750,32.29,32.3,64.59
다사61506100,31.48,32.98,64.46
다사61004900,31.18,33.27,64.45
다사59006225,31.56,32.84,64.39
다사55255050,26.7,37.68,64.38
다사39754200,32.26,31.92,64.18
다사59505525,31.17,32.58,63.76
다사53004975,28.93,34.73,63.67
다사64754050,30.86,32.77,63.63
다사66254925,30.65,32.97,63.62
다사57256200,30.15,33.42,63.56
다사54005375,30.66,32.89,63.54
다사70004425,33.74,29.6,63.34
다사61504250,34.65,28.55,63.21
다사54754675,32.07,30.97,63.04
다사60504275,24.92,38.04,62.96
다사61256150,29.13,33.71,62.84
다사60505625,33.2,29.59,62.79
다사52504150,29.26,33.4,62.66
다사41254450,29.73,32.81,62.54
다사57255325,32.56,29.87,62.44
다사52505625,31.48,30.89,62.37
다사63755150,0.0,62.37,62.37
다사62256075,28.75,33.54,62.29
다사69504450,29.3,32.93,62.22
다사39755325,25.37,36.84,62.21
다사42504925,27.01,35.16,62.17
다사49254500,22.06,40.11,62.17
다사55754925,3.93,58.2,62.13
다사66504150,32.05,30.07,62.13
다사53255425,25.63,36.47,62.1
다사55005100,32.42,29.57,61.99
다사62005050,30.7,31.25,61.94
다사38005350,29.2,32.72,61.92
다사64504125,13.66,48.22,61.88
다사47505250,28.37,33.49,61.86
다사66254350,26.26,35.57,61.83
다사55004425,31.04,30.79,61.83
다사42004375,30.62,31.19,61.81
다사65005700,33.14,28.5,61.64
다사57755775,30.63,30.89,61.52
다사39005100,31.01,30.24,61.25
다사50505200,37.96,23.07,61.03
다사49505975,31.25,29.78,61.03
다사68254600,31.36,29.61,60.97
다사67254525,30.7,30.17,60.87
다사60255725,28.72,32.04,60.76
다사40504525,28.34,32.39,60.73
다사58504150,26.3,34.41,60.7
다사54754300,34.27,26.3,60.57
다사41255225,30.87,29.66,60.52
다사63256350,30.63,29.55,60.18
다사49005650,32.86,27.06,59.93
다사42754525,31.04,28.83,59.87
다사63504150,32.36,27.45,59.8
다사54754175,21.43,38.25,59.68
다사54004550,29.23,30.29,59.52
다사42005275,27.61,31.8,59.42
다사64505675,30.69,28.69,59.39
다사64006425,27.51,31.83,59.34
다사64255650,28.33,30.75,59.08
다사41504750,29.24,29.68,58.92
다사39505300,0.0,58.73,58.73
다사49755600,27.46,31.14,58.61
다사44255275,31.03,27.51,58.54
다사60504175,26.73,31.64,58.37
다사47254000,30.37,27.9,58.27
다사68004150,27.13,30.93,58.06
다사47004350,27.03,30.76,57.8
다사56754975,23.7,34.01,57.71
다사49255350,27.06,30.62,57.69
다사64254275,31.37,26.25,57.62
다사63004300,26.79,30.82,57.61
다사43254325,16.82,40.54,57.36
다사55504225,25.42,31.89,57.3
다사64004975,28.42,28.82,57.24
다사54755500,24.93,32.25,57.18
다사51503950,36.75,20.31,57.06
다사47253725,27.16,29.78,56.94
다사49004675,0.97,55.79,56.76
다사64255000,27.2,29.19,56.38
다사63754075,27.76,28.5,56.26
다사45254825,25.93,30.22,56.14
다사61754625,26.62,29.48,56.1
다사61505625,26.17,29.87,56.03
다사60004275,26.27,29.73,56.0
다사57005025,27.65,28.33,55.98
다사62004550,28.43,27.54,55.98
다사47753950,29.8,25.83,55.63
다사47504000,27.33,28.27,55.6
다사61004375,25.52,30.07,55.58
다사60004900,27.53,27.92,55.44
다사55756350,28.56,26.82,55.38
다사68004375,26.15,29.13,55.28
다사58506225,27.71,27.52,55.23
다사52504250,14.07,41.06,55.14
다사57505075,27.65,27.48,55.13
다사40004275,24.7,30.35,55.06
