CELL_ID,공원겹침비율
다사48755450,0.0
다사48755475,0.0
다사49004250,0.0
다사49004275,0.0
다사49004300,0.0
다사49004325,0.0
다사49004150,0.12
다사49004175,0.205
다사49004200,0.666
다사49004225,0.342
다사49004450,0.0
다사49004475,0.0
다사49004500,0.0
다사49004525,0.0
다사49004350,0.0
다사49004375,0.175
다사49004400,0.42
다사49004425,0.0
다사49003850,0.0
다사49003875,0.0
다사49003900,0.0
다사49003925,0.111
다사48756000,0.0
다사48756025,0.0
다사48756050,0.0
다사48756075,0.0
다사49004050,0.65
다사49004075,0.643
다사49004100,0.456
다사49004125,0.354
다사49003950,0.912
다사49003975,1.0
다사49004000,1.0
다사49004025,0.808
다사48754100,0.0
다사48754125,0.0
다사48754150,0.0
다사48754175,0.0
다사48754000,0.465
다사48754025,0.373
다사48754050,0.988
다사48754075,0.643
다사48754300,0.0
다사48754325,0.0
다사48754350,0.416
다사48754375,0.978
다사48754200,0.27
다사48754225,0.28
다사48754250,0.0
다사48754275,0.0
다사48506000,0.0
다사48506025,0.0
다사48506050,0.0
다사48506075,0.0
다사48505900,0.0
다사48505925,0.0
다사48505950,0.0
다사48505975,0.0
다사48753900,0.0
다사48753925,0.0
다사48753950,0.084
다사48753975,0.611
다사48753800,0.0
다사48753825,0.0
다사48753850,0.0
다사48753875,0.0
다사48754900,0.0
다사48754925,0.0
다사48754950,0.0
다사48754975,0.0
다사48754800,0.005
다사48754825,0.725
다사48754850,0.0
다사48754875,0.0
다사48755100,0.0
다사48755125,0.0
다사48755150,0.0
다사48755175,0.0
다사48755000,0.0
다사48755025,0.0
다사48755050,0.0
다사48755075,0.0
다사48754500,0.0
다사48754525,0.189
다사48754550,0.0
다사48754575,0.0
다사48754400,0.712
다사48754425,0.0
다사48754450,0.0
다사48754475,0.0
다사48754700,0.0
다사48754725,0.442
다사48754750,0.47
다사48754775,0.0
다사48754600,0.0
다사48754625,0.0
다사48754650,0.0
다사48754675,0.0
다사48504800,0.0
다사48504825,0.583
다사48504850,0.082
다사48504875,0.0
다사48504700,0.225
다사48504725,0.676
다사48504750,0.005
다사48504775,0.0
다사48505000,0.0
다사48505025,0.0
다사48505050,0.0
다사48505075,0.0
다사48504900,0.0
다사48504925,0.0
다사48504950,0.0
다사48504975,0.0
다사48504400,0.76
다사48504425,0.107
다사48504450,0.0
다사48504475,0.0
다사48504300,0.0
다사48504325,0.0
다사48504350,0.551
다사48504375,0.936
다사48504600,0.0
다사48504625,0.0
다사48504650,0.0
다사48504675,0.0
다사48504500,0.039
다사48504525,0.464
다사48504550,0.01
다사48504575,0.0
다사48505600,0.0
다사48505625,0.0
다사48505650,0.0
다사48505675,0.0
다사48505500,0.0
다사48505525,0.0
다사48505550,0.0
다사48505575,0.0
다사48505800,0.0
다사48505825,0.0
다사48505850,0.0
다사48505875,0.0
다사48505700,0.0
다사48505725,0.0
다사48505750,0.0
다사48505775,0.0
다사48505200,0.0
다사48505225,0.016
다사48505250,0.0
다사48505275,0.0
다사48505100,0.0
다사48505125,0.0
다사48505150,0.0
다사48505175,0.0
다사48505400,0.0
다사48505425,0.0
다사48505450,0.0
다사48505475,0.0
다사48505300,0.0
다사48505325,0.0
다사48505350,0.0
다사48505375,0.0
다사48255500,0.0
다사48255525,0.0
다사48255550,0.0
다사48255575,0.0
다사48255400,0.0
다사48255425,0.0
다사48255450,0.0
다사48255475,0.0
다사48255700,0.0
다사48255725,0.0
다사48255750,0.0
다사48255775,0.0
다사48255600,0.0
다사48255625,0.0
다사48255650,0.0
다사48255675,0.0
다사48255100,0.0
다사48255125,0.0
다사48255150,0.0
다사48255175,0.0
다사48255000,0.0
다사48255025,0.0
다사48255050,0.0
다사48255075,0.0
다사48255300,0.0
다사48255325,0.0
다사48255350,0.0
다사48255375,0.0
다사48255200,0.0
다사48255225,0.0
다사48255250,0.0
다사48255275,0.0
다사48504000,0.086
다사48504025,0.114
다사48504050,0.306
다사48504075,0.389
다사48503900,0.0
다사48503925,0.0
다사48503950,0.0
다사48503975,0.383
다사48504200,0.16
다사48504225,0.636
다사48504250,0.281
다사48504275,0.0
다사48504100,0.713
다사48504125,0.043
다사48504150,0.0
다사48504175,0.0
다사48255900,0.0
다사48255925,0.0
다사48255950,0.0
다사48255975,0.0
다사48255800,0.0
다사48255825,0.0
다사48255850,0.0
다사48255875,0.0
다사48503800,0.0
다사48503825,0.0
다사48503850,0.0
다사48503875,0.0
다사48256000,0.0
다사48256025,0.0
다사48256050,0.0
다사48256075,0.0
다사48253900,0.0
다사48253925,0.0
다사48253950,0.0
다사48253975,0.176
다사48253800,0.0
다사48253825,0.0
다사48253850,0.0
다사48253875,0.0
다사48254100,0.958
다사48254125,0.504
다사48254150,0.447
다사48254175,0.0
다사48254000,0.92
다사48254025,0.548
다사48254050,0.238
다사48254075,0.981
다사48005825,0.0
다사48005850,0.0
다사48005875,0.0
다사48005900,0.0
다사48005725,0.0
다사48005750,0.0
다사48005775,0.0
다사48005800,0.0
다사48006025,0.0
다사48006050,0.0
다사48006075,0.0
다사48253775,0.0
다사48005925,0.0
다사48005950,0.0
다사48005975,0.0
다사48006000,0.0
다사48254700,0.046
다사48254725,0.055
다사48254750,0.0
다사48254775,0.0
다사48254600,0.0
다사48254625,0.0
다사48254650,0.0
다사48254675,0.0
다사48254900,0.0
다사48254925,0.0
다사48254950,0.0
다사48254975,0.0
다사48254800,0.0
다사48254825,0.323
다사48254850,0.33
다사48254875,0.0
다사48254300,0.0
다사48254325,0.017
다사48254350,0.845
다사48254375,0.416
다사48254200,0.055
다사48254225,0.242
다사48254250,0.384
다사48254275,0.0
다사48254500,0.081
다사48254525,0.155
다사48254550,0.039
다사48254575,0.0
다사48254400,0.0
다사48254425,0.0
다사48254450,0.0
다사48254475,0.0
다사48004625,0.158
다사48004650,0.037
다사48004675,0.029
다사48004700,0.0
다사48004525,0.0
다사48004550,0.0
다사48004575,0.0
다사48004600,0.0
다사48004825,0.241
다사48004850,0.565
다사48004875,0.0
다사48004900,0.0
다사48004725,0.0
다사48004750,0.0
다사48004775,0.0
다사48004800,0.0
다사48004225,0.0
다사48004250,0.0
다사48004275,0.0
다사48004300,0.0
다사48004125,0.978
다사48004150,0.758
다사48004175,0.172
다사48004200,0.0
다사48004425,0.0
다사48004450,0.0
다사48004475,0.0
다사48004500,0.035
다사48004325,0.0
다사48004350,0.443
다사48004375,0.181
다사48004400,0.0
다사48005425,0.0
다사48005450,0.002
다사48005475,0.289
다사48005500,0.178
다사48005325,0.0
다사48005350,0.0
다사48005375,0.0
다사48005400,0.0
다사48005625,0.0
다사48005650,0.0
다사48005675,0.0
다사48005700,0.0
다사48005525,0.0
다사48005550,0.0
다사48005575,0.0
다사48005600,0.0
다사48005025,0.0
다사48005050,0.0
다사48005075,0.0
다사48005100,0.0
다사48004925,0.0
다사48004950,0.0
다사48004975,0.0
다사48005000,0.0
다사48005225,0.0
다사48005250,0.0
다사48005275,0.0
다사48005300,0.0
다사48005125,0.0
다사48005150,0.0
다사48005175,0.0
다사48005200,0.0
다사47755325,0.0
다사47755350,0.0
다사47755375,0.0
다사47755400,0.0
다사47755225,0.0
다사47755250,0.0
다사47755275,0.0
다사47755300,0.0
다사47755525,0.0
다사47755550,0.0
다사47755575,0.0
다사47755600,0.0
다사47755425,0.0
다사47755450,0.002
다사47755475,0.795
다사47755500,0.438
다사47754925,0.0
다사47754950,0.033
다사47754975,0.0
다사47755000,0.0
다사47754825,0.301
다사47754850,0.271
다사47754875,0.0
다사47754900,0.0
다사47755125,0.0
다사47755150,0.0
다사47755175,0.0
다사47755200,0.0
다사47755025,0.0
다사47755050,0.0
다사47755075,0.0
다사47755100,0.0
다사48003825,0.0
다사48003850,0.0
다사48003875,0.0
다사48003900,0.0
다사47756075,0.0
다사47756100,0.0
다사48003775,0.0
다사48003800,0.0
다사48004025,0.213
다사48004050,0.455
다사48004075,0.674
다사48004100,1.0
다사48003925,0.0
다사48003950,0.0
다사48003975,0.024
다사48004000,0.257
다사47755725,0.0
다사47755750,0.0
다사47755775,0.0
다사47755800,0.0
다사47755625,0.0
다사47755650,0.0
다사47755675,0.0
다사47755700,0.0
다사47755925,0.0
다사47755950,0.0
다사47755975,0.0
다사47756000,0.0
다사47755825,0.0
다사47755850,0.0
다사47755875,0.0
다사47755900,0.0
다사47753725,0.0
다사47753750,0.0
다사47753775,0.0
다사47753800,0.0
다사47505925,0.0
다사47505950,0.0
다사47506075,0.0
다사47506100,0.0
다사47753925,0.0
다사47753950,0.0
다사47753975,0.0
다사47754000,0.0
다사47753825,0.0
다사47753850,0.0
다사47753875,0.0
다사47753900,0.0
다사47505600,0.0
다사47505625,0.0
다사47505650,0.003
다사47505675,0.023
다사47505500,0.034
다사47505525,0.0
다사47505550,0.0
다사47505575,0.0
다사47505800,0.0
다사47505825,0.0
다사47505850,0.0
다사47505900,0.0
다사47505700,0.044
다사47505725,0.226
다사47505750,0.036
다사47505775,0.028
다사47754525,0.0
다사47754550,0.0
다사47754575,0.0
다사47754600,0.086
다사47754425,0.0
다사47754450,0.0
다사47754475,0.0
다사47754500,0.0
다사47754725,0.0
다사47754750,0.0
다사47754775,0.0
다사47754800,0.0
다사47754625,0.665
다사47754650,0.04
다사47754675,0.068
다사47754700,0.0
다사47754125,0.524
다사47754150,0.768
다사47754175,0.225
다사47754200,0.0
다사47754025,0.0
다사47754050,0.0
다사47754075,0.002
다사47754100,0.374
다사47754325,0.0
다사47754350,0.0
다사47754375,0.0
다사47754400,0.0
다사47754225,0.0
다사47754250,0.0
다사47754275,0.0
다사47754300,0.0
다사47504400,0.0
다사47504425,0.0
다사47504450,0.045
다사47504475,0.202
다사47504300,0.0
다사47504325,0.0
다사47504350,0.0
다사47504375,0.0
다사47504600,0.0
다사47504625,0.0
다사47504650,0.0
다사47504675,0.0
다사47504500,0.0
다사47504525,0.0
다사47504550,0.0
다사47504575,0.0
다사47504000,0.0
다사47504025,0.0
다사47504050,0.0
다사47504075,0.0
다사47503900,0.0
다사47503925,0.0
다사47503950,0.0
다사47503975,0.0
다사47504200,0.0
다사47504225,0.0
다사47504250,0.0
다사47504275,0.0
다사47504100,0.243
다사47504125,0.001
다사47504150,0.128
다사47504175,0.0
다사47505200,0.0
다사47505225,0.0
다사47505250,0.0
다사47505275,0.0
다사47505100,0.0
다사47505125,0.0
다사47505150,0.0
다사47505175,0.0
다사47505400,0.0
다사47505425,0.351
다사47505450,0.333
다사47505475,0.026
다사47505300,0.0
다사47505325,0.0
다사47505350,0.0
다사47505375,0.0
다사47504800,0.0
다사47504825,0.0
다사47504850,0.117
다사47504875,0.028
다사47504700,0.0
다사47504725,0.0
다사47504750,0.0
다사47504775,0.0
다사47505000,0.0
다사47505025,0.0
다사47505050,0.0
다사47505075,0.0
다사47504900,0.0
다사47504925,0.0
다사47504950,0.012
다사47504975,0.22
다사47254900,0.003
다사47254925,0.076
다사47254950,0.0
다사47254975,0.036
다사47254800,0.0
다사47254825,0.0
다사47254850,0.06
다사47254875,0.544
다사47255100,0.0
다사47255125,0.0
다사47255150,0.0
다사47255175,0.0
다사47255000,0.208
다사47255025,0.0
다사47255050,0.0
다사47255075,0.0
다사47254500,0.0
다사47254525,0.0
다사47254550,0.0
다사47254575,0.0
다사47254400,0.0
다사47254425,0.0
다사47254450,0.005
다사47254475,0.092
다사47254700,0.0
다사47254725,0.0
다사47254750,0.0
다사47254775,0.0
다사47254600,0.0
다사47254625,0.0
다사47254650,0.0
다사47254675,0.0
다사47255700,0.964
다사47255725,0.923
다사47255750,0.498
다사47255775,0.237
다사47255600,0.594
다사47255625,0.608
다사47255650,0.785
다사47255675,0.988
다사47503800,0.0
다사47503825,0.0
다사47503850,0.0
다사47503875,0.0
다사47256100,0.0
다사47503725,0.0
다사47503750,0.0
다사47503775,0.0
다사47255300,0.0
다사47255325,0.0
다사47255350,0.0
다사47255375,0.228
다사47255200,0.0
다사47255225,0.0
다사47255250,0.0
다사47255275,0.0
다사47255500,0.751
다사47255525,0.578
다사47255550,0.822
다사47255575,0.472
다사47255400,0.706
다사47255425,0.974
다사47255450,0.686
다사47255475,0.048
다사47005350,0.066
다사47005375,0.753
다사47005400,0.759
다사47005425,0.43
다사47005250,0.0
다사47005275,0.0
다사47005300,0.0
다사47005325,0.0
다사47005550,0.424
다사47005575,0.64
다사47005600,0.574
다사47005625,0.243
다사47005450,0.997
다사47005475,0.809
다사47005500,0.682
다사47005525,0.368
다사47004950,0.23
다사47004975,0.0
다사47005000,0.07
다사47005025,0.27
다사47004850,0.0
다사47004875,0.145
다사47004900,0.377
다사47004925,0.622
다사47005150,0.0
다사47005175,0.0
다사47005200,0.0
다사47005225,0.0
다사47005050,0.0
다사47005075,0.0
다사47005100,0.0
다사47005125,0.0
다사47254100,0.0
다사47254125,0.0
다사47254150,0.0
다사47254175,0.0
다사47254000,0.0
다사47254025,0.0
다사47254050,0.0
다사47254075,0.0
다사47254300,0.0
다사47254325,0.0
다사47254350,0.0
다사47254375,0.0
다사47254200,0.0
다사47254225,0.0
다사47254250,0.0
다사47254275,0.0
다사47005750,0.054
다사47253725,0.0
다사47253750,0.0
다사47253775,0.0
다사47005650,0.467
다사47005675,0.602
다사47005700,0.561
다사47005725,0.224
다사47253900,0.0
다사47253925,0.0
다사47253950,0.0
다사47253975,0.0
다사47253800,0.0
다사47253825,0.0
다사47253850,0.021
다사47253875,0.06
다사47003750,0.022
다사47003775,0.071
다사47003800,0.0
다사47003825,0.0
다사46755450,0.434
다사46755475,0.079
다사46755500,0.014
다사47003725,0.0
다사47003950,0.0
다사47003975,0.0
다사47004000,0.0
다사47004025,0.0
다사47003850,0.0
다사47003875,0.0
다사47003900,0.0
다사47003925,0.0
다사46755150,0.418
다사46755175,0.268
다사46755200,0.023
다사46755225,0.0
다사46755050,0.329
다사46755075,0.0
다사46755100,0.0
다사46755125,0.0
다사46755350,0.0
다사46755375,0.023
다사46755400,0.167
다사46755425,0.798
다사46755250,0.0
다사46755275,0.0
다사46755300,0.0
다사46755325,0.0
다사47004550,0.0
다사47004575,0.0
다사47004600,0.0
다사47004625,0.0
다사47004450,0.0
다사47004475,0.0
다사47004500,0.0
다사47004525,0.0
다사47004750,0.0
다사47004775,0.0
다사47004800,0.0
다사47004825,0.0
다사47004650,0.0
다사47004675,0.0
다사47004700,0.0
다사47004725,0.0
다사47004150,0.0
다사47004175,0.0
다사47004200,0.0
다사47004225,0.0
다사47004050,0.0
다사47004075,0.0
다사47004100,0.0
다사47004125,0.0
다사47004350,0.0
다사47004375,0.0
다사47004400,0.0
다사47004425,0.0
다사47004250,0.0
다사47004275,0.0
다사47004300,0.0
다사47004325,0.0
다사46753950,0.0
다사46753975,0.0
다사46754000,0.0
다사46754025,0.0
다사46753850,0.08
다사46753875,0.0
다사46753900,0.0
다사46753925,0.0
다사46754150,0.0
다사46754175,0.0
다사46754200,0.0
다사46754225,0.0
다사46754050,0.0
다사46754075,0.0
다사46754100,0.0
다사46754125,0.0
다사46505275,0.0
다사46505300,0.0
다사46505325,0.0
다사46505350,0.0
다사46505175,0.996
다사46505200,0.28
다사46505225,0.188
다사46505250,0.408
다사46753750,0.0
다사46753775,0.015
다사46753800,0.096
다사46753825,0.108
다사46505375,0.0
다사46505400,0.135
다사46505425,0.888
다사46505450,0.196
다사46754750,0.0
다사46754775,0.0
다사46754800,0.0
다사46754825,0.0
다사46754650,0.0
다사46754675,0.0
다사46754700,0.0
다사46754725,0.0
다사46754950,0.6
다사46754975,0.0
다사46755000,0.0
다사46755025,0.122
다사46754850,0.0
다사46754875,0.0
다사46754900,0.284
다사46754925,0.356
다사46754350,0.0
다사46754375,0.0
다사46754400,0.0
다사46754425,0.0
다사46754250,0.0
다사46754275,0.0
다사46754300,0.0
