CELL_ID,4월_유출,4월_유입,4월_총이동,9월_유출,9월_유입,9월_총이동,일평균_유출,일평균_유입,일평균_총이동
다사62255525,135.8,140,275.8,475.14,468.75,943.89,305.47,304.375,609.845
다사62004850,225.75,238.35,464.1,376.18,377.84,754.03,300.96500000000003,308.09499999999997,609.065
다사50754350,65.45,67.55,133,554.88,529.76,1084.64,310.165,298.655,608.82
다사56004950,340.2,331.8,672,273.57,268.74,542.32,306.885,300.27,607.1600000000001
다사69504975,136.85,474.25,611.1,122.76,479.69,602.45,129.805,476.97,606.7750000000001
다사50254825,281.75,302.05,583.8,293.24,328.6,621.84,287.495,315.32500000000005,602.8199999999999
다사55005375,394.1,361.9,756,234.66,214.39,449.05,314.38,288.145,602.525
다사55004925,294.35,285.25,579.6,308.89,315.01,623.9,301.62,300.13,601.75
다사38755450,271.95,263.2,535.15,334.62,330.3,664.92,303.28499999999997,296.75,600.035
다사48755250,376.25,372.4,748.65,228.35,223.04,451.39,302.3,297.71999999999997,600.02
다사41505225,272.3,433.3,705.6,147.26,346.18,493.44,209.78,389.74,599.52
다사58755600,224.7,242.2,466.9,359.21,372.29,731.5,291.955,307.245,599.2
다사62255800,455,463.4,918.4,132.21,135.62,267.83,293.605,299.51,593.115
다사57755725,458.15,604.45,1062.6,52.29,70.53,122.82,255.22,337.49,592.7099999999999
다사49754000,134.05,140.7,274.75,460.05,450.51,910.56,297.05,295.605,592.655
다사58005275,402.85,400.05,802.9,190.96,189.54,380.5,296.90500000000003,294.795,591.7
다사62503875,359.1,357.7,716.8,242.97,221.32,464.29,301.035,289.51,590.545
다사54254600,290.5,292.6,583.1,299.75,297.67,597.42,295.125,295.135,590.26
다사56754050,286.65,271.95,558.6,313.58,307.27,620.85,300.115,289.61,589.725
다사67004175,409.15,399,808.15,191.87,178.14,370.01,300.51,288.57,589.0799999999999
다사48504500,466.9,492.1,959,85.88,132.71,218.59,276.39,312.40500000000003,588.795
다사61006100,14.35,545.65,560,10.34,602.86,613.2,12.344999999999999,574.255,586.6
다사44754550,23.8,24.85,48.65,561.1,563.37,1124.47,292.45,294.11,586.5600000000001
다사65504325,461.65,540.05,1001.7,36.24,133.74,169.98,248.945,336.895,585.84
다사66755000,233.45,495.95,729.4,131.81,310.27,442.08,182.63,403.11,585.74
다사40505025,346.85,350,696.85,233.28,239.44,472.72,290.065,294.72,584.7850000000001
다사62005175,178.15,469.7,647.85,93.2,428.5,521.7,135.675,449.1,584.7750000000001
다사46503850,508.55,513.45,1022,75.57,71.25,146.82,292.06,292.35,584.41
다사38004950,333.55,332.5,666.05,258.84,242.51,501.35,296.195,287.505,583.7
다사60504475,416.85,411.25,828.1,157.58,172.49,330.07,287.21500000000003,291.87,579.085
다사43755275,359.8,318.15,677.95,244.71,233.09,477.8,302.255,275.62,577.875
다사64755100,316.05,313.95,630,265.54,260.2,525.74,290.795,287.075,577.87
다사42754625,72.45,476.7,549.15,32.4,571.16,603.55,52.425,523.93,576.3499999999999
다사61503925,299.95,287.35,587.3,291.93,270.72,562.65,295.94,279.035,574.9749999999999
다사44005275,266.35,251.65,518,311.71,311.97,623.68,289.03,281.81,570.8399999999999
다사59254875,305.55,309.75,615.3,250.1,275.93,526.03,277.825,292.84000000000003,570.665
다사61004700,31.5,35,66.5,544.45,530.36,1074.81,287.975,282.68,570.655
다사61506500,280,256.2,536.2,310.76,291.77,602.52,295.38,273.985,569.36
다사61755575,294.7,312.2,606.9,263.23,265.98,529.21,278.96500000000003,289.09000000000003,568.0550000000001
다사39005175,349.65,336,685.65,216.8,225.99,442.79,283.225,280.995,564.22
다사57505425,39.55,38.5,78.05,541.29,495.36,1036.64,290.41999999999996,266.93,557.345
다사42254400,243.95,267.05,511,288.06,309.39,597.45,266.005,288.22,554.225
다사65254075,304.85,288.4,593.25,263.79,251.23,515.02,284.32000000000005,269.815,554.135
다사54755525,366.8,364.7,731.5,186.26,186.09,372.36,276.53,275.395,551.9300000000001
다사64505575,277.9,294,571.9,230,298.85,528.86,253.95,296.425,550.38
다사49005125,307.65,335.3,642.95,209.37,245.73,455.1,258.51,290.515,549.0250000000001
다사46254100,60.9,518.35,579.25,43.54,475.25,518.79,52.22,496.8,549.02
다사60255425,0,588.7,588.7,0,506.51,506.51,0,547.605,547.605
다사57004700,277.2,273,550.2,276.15,258.68,534.84,276.67499999999995,265.84000000000003,542.52
다사57755150,196.35,469.35,665.7,85.18,333.08,418.26,140.765,401.21500000000003,541.98
다사51004050,280.7,289.45,570.15,254,258.3,512.29,267.35,273.875,541.22
다사42255175,71.4,76.3,147.7,477.65,454.19,931.84,274.525,265.245,539.77
다사67254625,352.8,359.1,711.9,178.74,187.22,365.95,265.77,273.16,538.925
다사51254000,192.15,96.95,289.1,507.78,280.83,788.61,349.965,188.89,538.855
다사48504200,224,433.3,657.3,114.02,306.26,420.28,169.01,369.78,538.79
다사69004800,354.9,355.25,710.15,183.95,183.09,367.05,269.42499999999995,269.17,538.6
다사56506000,179.9,179.55,359.45,366.39,348.43,714.82,273.145,263.99,537.135
다사65755575,13.65,12.6,26.25,533.15,514.42,1047.57,273.4,263.51,536.91
다사54504050,332.85,313.25,646.1,212.86,209.75,422.61,272.855,261.5,534.355
다사63004275,266.7,294.35,561.05,233.47,265.02,498.5,250.08499999999998,279.685,529.775
다사48255900,235.9,230.65,466.55,286.96,299.58,586.54,261.43,265.115,526.545
다사48254025,11.9,75.25,87.15,459.24,506.11,965.35,235.57,290.68,526.25
다사57005850,222.25,254.1,476.35,243.61,332.23,575.84,232.93,293.165,526.095
다사40504900,176.75,375.55,552.3,125.52,373.3,498.82,151.135,374.425,525.56
다사61256250,121.45,404.6,526.05,100.37,421.95,522.32,110.91,413.275,524.185
다사49003900,194.6,189,383.6,329.2,329.88,659.08,261.9,259.44,521.34
다사51504800,309.4,293.65,603.05,222.18,216.39,438.57,265.78999999999996,255.01999999999998,520.81
다사45505425,20.65,18.9,39.55,527.53,473.09,1000.62,274.09,245.99499999999998,520.085
다사39754450,313.6,295.75,609.35,223.5,206.57,430.07,268.55,251.16,519.71
다사50756125,277.2,231.35,508.55,278.94,251.48,530.42,278.07,241.415,519.485
다사62255750,275.8,284.55,560.35,234.72,243.84,478.56,255.26,264.195,519.455
다사59755025,278.6,265.3,543.9,242.06,248.01,490.07,260.33000000000004,256.655,516.985
다사63754350,332.5,334.6,667.1,182.62,183.74,366.36,257.56,259.17,516.73
다사61254250,352.8,341.6,694.4,162.04,176.34,338.38,257.42,258.97,516.39
다사54004575,261.8,278.95,540.75,237.77,245.22,482.98,249.78500000000003,262.085,511.865
다사48505750,316.05,368.55,684.6,163.51,174.03,337.53,239.78,271.29,511.065
다사57004200,247.8,252,499.8,261.14,259.07,520.21,254.47,255.535,510.005
다사59254000,297.85,324.8,622.65,186.25,210.28,396.54,242.05,267.54,509.595
다사56256025,127.4,145.6,273,368.06,371.65,739.71,247.73000000000002,258.625,506.355
다사54254250,321.3,331.1,652.4,169.22,189.78,359.01,245.26,260.44,505.705
다사48004175,70,451.5,521.5,46.77,440.57,487.35,58.385000000000005,446.03499999999997,504.425
다사56256125,259.35,234.85,494.2,256.2,251.1,507.3,257.775,242.975,500.75
다사68504400,94.85,91,185.85,399.02,412.84,811.86,246.935,251.92,498.855
다사48254400,349.65,415.45,765.1,87.68,144.15,231.83,218.665,279.8,498.46500000000003
다사57006200,256.2,277.55,533.75,220.85,239.2,460.05,238.52499999999998,258.375,496.9
다사60504675,265.65,253.4,519.05,237,232.29,469.29,251.325,242.845,494.16999999999996
다사51003975,221.55,224.35,445.9,270.29,269.18,539.47,245.92000000000002,246.765,492.685
다사66004250,261.1,249.2,510.3,241.92,225.51,467.43,251.51,237.355,488.865
다사62505400,337.05,345.45,682.5,144.85,148.44,293.29,240.95,246.945,487.895
다사61754275,312.55,322,634.55,162.78,170.94,333.73,237.66500000000002,246.47,484.14
다사57255975,304.85,347.55,652.4,131.9,183.43,315.33,218.375,265.49,483.865
다사56255400,292.95,233.45,526.4,264.27,176.57,440.84,278.61,205.01,483.62
다사52254350,113.75,397.6,511.35,67.29,387.05,454.34,90.52000000000001,392.32500000000005,482.845
다사67004675,308,344.75,652.75,139.49,171.18,310.67,223.745,257.96500000000003,481.71000000000004
다사57255225,213.15,441.35,654.5,75.69,230.74,306.43,144.42000000000002,336.045,480.46500000000003
다사54004525,281.4,304.15,585.55,170.43,203.77,374.21,225.915,253.95999999999998,479.88
다사44754900,32.2,560,592.2,20.99,345.63,366.61,26.595,452.815,479.40500000000003
다사40505350,432.25,420.35,852.6,54.66,50.89,105.55,243.45499999999998,235.62,479.075
다사50754250,303.1,337.4,640.5,141.87,170.62,312.5,222.485,254.01,476.5
다사43254575,0,548.8,548.8,11.54,391.46,403,5.77,470.13,475.9
다사62005125,256.2,256.9,513.1,219.68,217.63,437.31,237.94,237.265,475.20500000000004
다사46503925,277.2,281.4,558.6,194.33,196.09,390.43,235.765,238.745,474.515
다사57005300,289.45,323.4,612.85,143.94,191.64,335.58,216.695,257.52,474.21500000000003
다사47505500,260.05,238.35,498.4,233.31,215.63,448.95,246.68,226.99,473.67499999999995
다사52505075,274.05,282.8,556.85,192.93,197.34,390.26,233.49,240.07,473.555
다사65005950,263.2,252.7,515.9,220.52,206.88,427.4,241.86,229.79,471.65
다사59505450,243.6,253.75,497.35,187.88,256.26,444.14,215.74,255.005,470.745
다사64004075,61.6,62.65,124.25,409.4,407.09,816.49,235.5,234.86999999999998,470.37
다사51504050,352.8,178.85,531.65,260.64,147.98,408.62,306.72,163.415,470.135
다사45004800,223.3,226.1,449.4,245.24,244.84,490.08,234.27,235.47,469.74
다사41504675,323.05,313.25,636.3,151.86,149.57,301.43,237.455,231.41,468.865
다사47005200,344.75,339.85,684.6,125.38,125.66,251.04,235.065,232.755,467.82
다사44004725,38.5,310.45,348.95,22.81,561.37,584.18,30.655,435.90999999999997,466.56499999999994
다사57505550,148.75,370.65,519.4,76.89,335.24,412.13,112.82,352.945,465.765
다사42004275,61.6,56.35,117.95,428.03,385.17,813.2,244.815,220.76000000000002,465.57500000000005
다사56505075,315.7,332.5,648.2,134.72,145.79,280.51,225.20999999999998,239.14499999999998,464.355
다사51504750,239.75,245.7,485.45,234.99,206.29,441.29,237.37,225.995,463.37
다사62505000,339.5,322,661.5,132.98,129.94,262.92,236.24,225.97,462.21000000000004
다사65755600,304.15,292.25,596.4,164.04,163.87,327.91,234.09499999999997,228.06,462.155
다사56505000,160.65,171.5,332.15,294.63,295.16,589.79,227.64,233.33,460.96999999999997
다사60253900,208.95,203.7,412.65,258.64,250.49,509.13,233.795,227.095,460.89
다사51505275,31.15,28.7,59.85,445.44,415.2,860.63,238.295,221.95,460.24
다사59753975,268.1,249.9,518,201.74,200.74,402.48,234.92000000000002,225.32,460.24
다사54504525,261.45,259.35,520.8,202.49,193.06,395.56,231.97,226.205,458.17999999999995
다사49505925,217.7,243.95,461.65,202.61,251.41,454.02,210.155,247.68,457.835
다사42004500,185.5,341.6,527.1,93.07,293.98,387.05,139.285,317.79,457.07500000000005
다사46505125,265.3,263.55,528.85,186.98,193.57,380.55,226.14,228.56,454.70000000000005
다사67504675,0,434,434,8.39,465.2,473.6,4.195,449.6,453.8
다사56754600,260.05,272.3,532.35,181.99,193.15,375.14,221.02,232.72500000000002,453.745
다사48256075,221.55,217,438.55,228.83,240.07,468.89,225.19,228.535,453.72
다사60504350,114.8,153.3,268.1,306.71,331.58,638.29,210.755,242.44,453.195
다사70505200,301.35,298.9,600.25,161.01,144.83,305.85,231.18,221.865,453.05
다사62505250,340.9,336,676.9,114.26,113.71,227.96,227.57999999999998,224.855,452.43
다사71505100,80.85,86.1,166.95,378.89,358,736.89,229.87,222.05,451.91999999999996
다사67504650,0,385.7,385.7,0.74,517.36,518.1,0.37,451.53,451.9
다사55505500,294.7,301.35,596.05,149.42,157.94,307.36,222.06,229.645,451.705
다사46005400,315.7,215.95,531.65,176.56,192.73,369.29,246.13,204.33999999999997,450.47
다사59505150,452.2,424.9,877.1,9.36,14.12,23.48,230.78,219.51,450.29
다사58504050,221.2,218.05,439.25,228.06,233.2,461.25,224.63,225.625,450.25
다사67255100,238.35,250.25,488.6,201.58,205.35,406.93,219.965,227.8,447.765
다사58756175,90.65,455.35,546,43.1,304.66,347.76,66.875,380.005,446.88
다사57005100,93.8,406.7,500.5,27.2,365.23,392.43,60.5,385.96500000000003,446.46500000000003
다사57505925,309.05,311.5,620.55,132,140.05,272.05,220.525,225.775,446.29999999999995
다사63755475,116.9,134.75,251.65,334.89,300.84,635.74,225.89499999999998,217.795,443.695
다사67504550,290.85,303.1,593.95,144.03,147.27,291.31,217.44,225.185,442.63
다사42004400,262.85,279.65,542.5,169.28,165.17,334.45,216.065,222.40999999999997,438.475
다사64755200,284.9,266.35,551.25,166.74,158.68,325.42,225.82,212.51500000000001,438.33500000000004
다사68254900,330.4,324.8,655.2,100.38,120.15,220.52,215.39,222.47500000000002,437.86
다사49255225,224,273.35,497.35,149.67,227.54,377.22,186.83499999999998,250.445,437.285
다사58006050,187.95,343,530.95,99.41,243.87,343.28,143.68,293.435,437.115
다사58504800,136.15,375.9,512.05,61.14,299.53,360.67,98.64500000000001,337.715,436.36
다사48003925,74.9,71.4,146.3,372.84,353.3,726.14,223.87,212.35000000000002,436.22
다사58755650,0,505.4,505.4,5.29,361.69,366.99,2.645,433.54499999999996,436.195
다사68504950,292.25,311.15,603.4,124.27,139.69,263.96,208.26,225.42,433.67999999999995
다사67004750,296.1,285.95,582.05,144.38,140.57,284.96,220.24,213.26,433.505
다사51754175,448.7,410.9,859.6,2.03,3.14,5.17,225.36499999999998,207.01999999999998,432.385
다사52004275,98.7,303.45,402.15,72.25,390.27,462.52,85.475,346.86,432.335
다사57755075,250.95,303.8,554.75,122.49,187.34,309.83,186.72,245.57,432.28999999999996
다사47753900,183.4,193.55,376.95,233.46,250.9,484.36,208.43,222.22500000000002,430.655
다사51005300,330.4,324.45,654.85,99.7,104.79,204.49,215.04999999999998,214.62,429.67
다사52004875,278.6,294.7,573.3,137.61,146.84,284.45,208.10500000000002,220.76999999999998,428.875
다사51754450,264.25,255.5,519.75,174.87,161.58,336.45,219.56,208.54000000000002,428.1
다사58754900,296.8,281.05,577.85,139.14,138.65,277.79,217.97,209.85000000000002,427.82000000000005
다사67254275,283.15,290.85,574,130.23,149.28,279.51,206.69,220.065,426.755
다사54755625,202.65,206.5,409.15,212.63,228.38,441.01,207.64,217.44,425.08
다사61506225,110.25,354.9,465.15,33.57,349.08,382.65,71.91,351.99,423.9
다사47755200,274.75,250.6,525.35,156.15,165.78,321.93,215.45,208.19,423.64
다사52255275,92.05,421.4,513.45,69.11,260.27,329.38,80.58,340.835,421.415
다사58756225,303.45,291.9,595.35,117.77,129.3,247.07,210.60999999999999,210.6,421.21000000000004
다사71755150,26.95,304.85,331.8,14.69,494.03,508.72,20.82,399.44,420.26
다사61505225,280.7,284.55,565.25,134.85,140.05,274.9,207.77499999999998,212.3,420.075
다사60006050,281.05,276.85,557.9,139.93,138.82,278.76,210.49,207.835,418.33
다사70505100,383.95,374.85,758.8,40.07,37.04,77.11,212.01,205.94500000000002,417.955
다사65505750,24.5,57.05,81.55,338.33,415.94,754.27,181.415,236.495,417.90999999999997
다사42255225,0,395.5,395.5,0,439.22,439.22,0,417.36,417.36
다사46503975,281.05,262.15,543.2,147.67,143.8,291.46,214.36,202.975,417.33000000000004
다사60003725,280.35,212.45,492.8,190.99,150.43,341.42,235.67000000000002,181.44,417.11
다사43754850,232.75,257.95,490.7,165.75,177.62,343.37,199.25,217.785,417.03499999999997
다사46253975,191.8,201.25,393.05,217.73,221.63,439.36,204.765,211.44,416.20500000000004
다사52754925,3.85,340.2,344.05,6.59,480.21,486.8,5.22,410.205,415.425
다사59006275,267.4,261.45,528.85,150.91,150.06,300.98,209.15499999999997,205.755,414.915
다사60755175,273.35,283.15,556.5,133.49,138.74,272.23,203.42000000000002,210.945,414.365
다사68504375,288.75,290.85,579.6,123.27,124.57,247.84,206.01,207.71,413.72
다사49753850,224,226.8,450.8,185.24,189.31,374.54,204.62,208.055,412.67
다사59755550,260.4,252,512.4,157.8,151.3,309.1,209.1,201.65,410.75
다사60004200,277.55,288.05,565.6,123.56,131.18,254.74,200.555,209.615,410.17
다사64755050,209.65,198.8,408.45,211.75,200.12,411.86,210.7,199.46,410.155
다사44504600,0,394.8,394.8,0,421.18,421.18,0,407.99,407.99
다사53754975,131.25,343.7,474.95,52.85,287.19,340.03,92.05,315.445,407.49
다사68504875,25.9,411.95,437.85,13.13,362.09,375.22,19.515,387.02,406.535
다사49754025,129.5,115.5,245,284.87,283.05,567.92,207.185,199.275,406.46
다사52006150,206.85,200.2,407.05,205.14,193.23,398.37,205.995,196.71499999999997,402.71000000000004
다사72004975,190.75,162.75,353.5,228.14,222.52,450.66,209.445,192.635,402.08000000000004
다사59255250,231.35,226.8,458.15,175.1,169.5,344.6,203.225,198.15,401.375
다사67004500,66.15,302.4,368.55,49.89,384.2,434.08,58.02,343.29999999999995,401.315
다사56755825,5.25,385.7,390.95,3.63,406.72,410.34,4.4399999999999995,396.21000000000004,400.645
다사57004450,219.1,221.55,440.65,184.39,172.24,356.63,201.745,196.895,398.64
다사61504400,92.05,303.1,395.15,67.12,330.86,397.99,79.58500000000001,316.98,396.57
다사61756300,253.75,275.1,528.85,118.93,135.94,254.87,186.34,205.52,391.86
다사63255750,12.25,393.05,405.3,13.29,363.94,377.23,12.77,378.495,391.265
다사58006250,253.75,266.7,520.45,115.92,144.37,260.28,184.835,205.535,390.365
다사39755175,217,210.7,427.7,181.11,170.14,351.25,199.055,190.42,389.475
다사65004700,0,387.45,387.45,0,389.96,389.96,0,388.705,388.705
다사64254800,188.3,178.15,366.45,215.15,195.23,410.38,201.72500000000002,186.69,388.41499999999996
다사50506075,195.3,182,377.3,204.19,195.17,399.36,199.745,188.58499999999998,388.33000000000004
다사49755925,4.55,365.05,369.6,1.79,402.31,404.1,3.17,383.68,386.85
다사53255525,170.8,161.35,332.15,219.17,220.74,439.91,194.985,191.04500000000002,386.03
다사54255525,165.9,166.6,332.5,211.71,226.47,438.18,188.805,196.535,385.34000000000003
다사51005675,205.1,199.15,404.25,187.94,177.87,365.8,196.51999999999998,188.51,385.025
다사65754475,163.1,334.95,498.05,107.23,163.72,270.95,135.165,249.33499999999998,384.5
다사63255050,376.95,361.9,738.85,15.89,13.72,29.61,196.42,187.81,384.23
다사61006200,13.3,369.95,383.25,6.28,375.41,381.7,9.790000000000001,372.68,382.475
다사43505250,194.25,187.6,381.85,188.17,191.97,380.13,191.20999999999998,189.785,380.99
다사47755825,0,380.1,380.1,0,380.69,380.69,0,380.395,380.395
다사56005875,189,180.6,369.6,198.23,189.36,387.59,193.615,184.98000000000002,378.595
다사60756225,210,209.65,419.65,170.37,166.59,336.96,190.185,188.12,378.30499999999995
다사54504750,232.75,234.85,467.6,143.91,144.59,288.49,188.32999999999998,189.72,378.045
다사46505250,96.6,99.4,196,253.16,306.88,560.04,174.88,203.14,378.02
다사64504300,249.55,253.75,503.3,116.45,127.07,243.53,183,190.41,373.415
다사66004625,201.25,205.1,406.35,163.55,175.78,339.34,182.4,190.44,372.845
다사50254450,80.5,303.8,384.3,49.25,307.51,356.76,64.875,305.655,370.53
다사46004650,258.65,266.35,525,101.75,110.74,212.49,180.2,188.54500000000002,368.745
다사56504575,10.5,355.25,365.75,3.73,367.8,371.53,7.115,361.525,368.64
다사42005000,0,303.45,303.45,0,432.2,432.2,0,367.825,367.825
다사61254350,24.85,328.3,353.15,15.81,363.4,379.21,20.330000000000002,345.85,366.17999999999995
다사58755775,231.7,229.6,461.3,134.59,135.7,270.29,183.14499999999998,182.64999999999998,365.795
다사64004600,1.4,345.1,346.5,0.66,384.27,384.92,1.03,364.685,365.71000000000004
다사38005400,182.35,177.1,359.45,191.05,179.59,370.64,186.7,178.345,365.04499999999996
다사61755875,192.15,267.75,459.9,94.73,171.41,266.14,143.44,219.57999999999998,363.02
다사64505150,189,177.45,366.45,181.19,173.45,354.64,185.095,175.45,360.54499999999996
다사58004825,187.6,182.35,369.95,184.17,165.5,349.68,185.885,173.925,359.815
다사54504125,100.1,285.6,385.7,93.74,239.6,333.34,96.91999999999999,262.6,359.52
다사61503900,214.2,190.4,404.6,163.64,148.6,312.24,188.92,169.5,358.42
다사54004950,1.4,327.25,328.65,38.25,347.6,385.85,19.825,337.425,357.25
다사62755125,248.85,267.05,515.9,94.84,101.97,196.81,171.845,184.51,356.355
다사63505400,189.7,261.45,451.15,100.27,161.14,261.42,144.98499999999999,211.295,356.28499999999997
다사50255350,223.3,199.85,423.15,147.05,139.3,286.35,185.175,169.575,354.75
다사60504750,211.4,224.35,435.75,131.02,136.3,267.32,171.21,180.325,351.53499999999997
다사48505900,14,361.55,375.55,8.39,318.86,327.25,11.195,340.20500000000004,351.4
다사54506225,94.5,95.9,190.4,250.82,258.95,509.77,172.66,177.425,350.085
다사45755100,189.7,201.6,391.3,151.31,157.02,308.33,170.505,179.31,349.815
다사57754975,197.4,205.1,402.5,145.59,148.8,294.39,171.495,176.95,348.445
다사57755600,214.9,216.3,431.2,131.9,133.41,265.31,173.4,174.85500000000002,348.255
다사60005925,0,333.2,333.2,0,361.44,361.44,0,347.32,347.32
다사63255275,123.55,304.5,428.05,60.32,203.79,264.11,91.935,254.14499999999998,346.08000000000004
다사58506425,149.1,144.55,293.65,202.12,195.99,398.11,175.61,170.27,345.88
다사40255050,86.8,326.55,413.35,29.99,246.14,276.13,58.394999999999996,286.345,344.74
다사42754700,232.75,228.9,461.65,114.48,111.12,225.6,173.615,170.01,343.625
다사46004125,92.4,95.9,188.3,251.05,246.69,497.73,171.72500000000002,171.29500000000002,343.015
다사66254625,222.6,235.55,458.15,109.7,118.16,227.87,166.15,176.85500000000002,343.01
다사60004150,242.9,237.65,480.55,102.14,102.36,204.5,172.52,170.005,342.525
다사42005150,133.35,246.05,379.4,64.21,238.76,302.98,98.78,242.405,341.19
다사42504700,222.25,228.9,451.15,108.81,120.84,229.65,165.53,174.87,340.4
다사52254800,228.2,232.75,460.95,100.49,116.2,216.69,164.345,174.475,338.82
다사63003875,183.05,182,365.05,163.03,148.41,311.44,173.04000000000002,165.20499999999998,338.245
다사43504825,204.75,199.85,404.6,135.82,134.45,270.27,170.285,167.14999999999998,337.435
다사61504725,239.05,262.15,501.2,79.42,93.39,172.81,159.235,177.76999999999998,337.005
다사57004925,158.55,256.2,414.75,73.39,183.46,256.85,115.97,219.82999999999998,335.8
다사69005075,85.05,301.7,386.75,48.52,234.82,283.34,66.785,268.26,335.04499999999996
다사43254350,73.85,285.6,359.45,52.49,256.89,309.38,63.17,271.245,334.41499999999996
다사61003775,208.95,205.45,414.4,127.58,125.38,252.96,168.265,165.415,333.68
다사62506050,0,317.1,317.1,0,349.82,349.82,0,333.46000000000004,333.46000000000004
다사44754600,247.8,262.85,510.65,75.67,78.1,153.77,161.735,170.47500000000002,332.21
다사55004700,116.2,274.4,390.6,58.81,213.51,272.32,87.505,243.95499999999998,331.46000000000004
다사58505425,291.55,180.6,472.15,116.89,73.64,190.53,204.22,127.12,331.34
다사65255750,145.95,148.05,294,183.85,183.66,367.51,164.89999999999998,165.85500000000002,330.755
다사58255200,45.85,323.05,368.9,20.78,271.33,292.11,33.315,297.19,330.505
다사39004925,178.15,187.95,366.1,144.01,145.19,289.2,161.07999999999998,166.57,327.65
다사52254200,187.95,198.1,386.05,126.24,141.65,267.89,157.095,169.875,326.97
다사49505950,20.3,308.7,329,10.78,311.25,322.03,15.54,309.975,325.515
다사55254325,217.35,212.45,429.8,105.42,114.8,220.22,161.385,163.625,325.01
다사68254650,29.75,310.1,339.85,30.23,279.72,309.95,29.990000000000002,294.91,324.9
다사64755575,226.45,210.7,437.15,102.39,108.19,210.58,164.42,159.445,323.865
다사54004025,179.55,188.3,367.85,143.15,136.11,279.26,161.35000000000002,162.205,323.555
다사61756250,172.2,245.7,417.9,83.68,144.72,228.4,127.94,195.20999999999998,323.15
다사54254500,156.8,154.7,311.5,168.83,165.33,334.16,162.815,160.015,322.83000000000004
다사58754925,179.2,176.05,355.25,144.24,145.75,290,161.72,160.9,322.625
다사65755450,184.8,196.35,381.15,130.06,132.71,262.78,157.43,164.53,321.965
다사51004000,283.5,184.45,467.95,105.46,69.48,174.94,194.48,126.965,321.445
다사50004450,179.9,231.7,411.6,81.05,147.87,228.92,130.475,189.785,320.26
다사67755075,163.8,203.7,367.5,123.45,149.19,272.64,143.625,176.445,320.07
다사63504750,163.45,150.5,313.95,164.14,159.93,324.07,163.795,155.215,319.01
다사69254350,311.85,319.9,631.75,3.12,1.96,5.08,157.485,160.92999999999998,318.415
다사51004625,5.95,7,12.95,314.93,307.38,622.31,160.44,157.19,317.63
다사66754950,215.6,215.25,430.85,106.72,95.74,202.46,161.16,155.495,316.65500000000003
다사50004200,207.2,208.25,415.45,106.32,109.9,216.22,156.76,159.075,315.835
다사51253900,207.2,131.6,338.8,157.83,134.85,292.68,182.515,133.225,315.74
다사43504725,42.7,254.45,297.15,39.05,293.96,333.01,40.875,274.205,315.08
다사60755900,10.85,154.35,165.2,2.02,461.93,463.95,6.435,308.14,314.575
다사40755025,54.6,281.05,335.65,32.71,259.74,292.45,43.655,270.395,314.04999999999995
다사55504200,162.4,165.9,328.3,148.38,148.81,297.19,155.39,157.35500000000002,312.745
다사69004500,197.4,201.95,399.35,113.61,110.62,224.23,155.505,156.285,311.79
다사61755400,0,332.5,332.5,0,290.28,290.28,0,311.39,311.39
다사55755600,214.2,214.9,429.1,93.94,99.22,193.16,154.07,157.06,311.13
다사59753675,211.75,183.05,394.8,122.3,103.74,226.04,167.025,143.395,310.42
다사52005050,191.8,192.85,384.65,113.42,121.75,235.17,152.61,157.3,309.90999999999997
다사62755975,122.15,132.65,254.8,183.38,181.32,364.7,152.765,156.985,309.75
다사43254750,202.65,202.65,405.3,107.55,104.9,212.45,155.1,153.775,308.875
다사58505975,177.45,186.2,363.65,121.25,129.46,250.7,149.35,157.82999999999998,307.17499999999995
다사49506050,162.4,173.6,336,125.05,152.15,277.19,143.725,162.875,306.595
다사43254900,13.65,309.75,323.4,12.71,275.81,288.51,13.18,292.78,305.955
다사64755125,161.35,144.2,305.55,151.95,154.14,306.09,156.64999999999998,149.17,305.82
다사60506350,201.6,216.3,417.9,91.82,101.64,193.46,146.70999999999998,158.97,305.68
다사59505675,0,288.4,288.4,0,321.94,321.94,0,305.16999999999996,305.16999999999996
다사62254000,144.9,126.7,271.6,188.45,150.25,338.69,166.675,138.475,305.145
다사71005275,0,271.25,271.25,0,336.58,336.58,0,303.91499999999996,303.91499999999996
다사49005450,87.85,214.55,302.4,73.36,231.19,304.56,80.60499999999999,222.87,303.48
다사61505000,108.5,112,220.5,187.67,198.22,385.89,148.08499999999998,155.11,303.195
다사59755200,191.45,195.65,387.1,110.6,106.92,217.53,151.02499999999998,151.285,302.315
다사62255900,0,337.75,337.75,0,263.52,263.52,0,300.635,300.635
다사50756050,126.7,126,252.7,177.75,167.15,344.9,152.225,146.575,298.79999999999995
다사55255575,143.5,142.45,285.95,156.14,154.91,311.05,149.82,148.68,298.5
다사49754725,214.9,251.65,466.55,47.15,82.34,129.49,131.025,166.995,298.02
다사53254925,207.2,216.65,423.85,88.27,83.69,171.96,147.73499999999999,150.17000000000002,297.90500000000003
다사59255975,183.05,188.3,371.35,106.55,116.81,223.37,144.8,152.555,297.36
다사49005500,199.85,196,395.85,100.72,96.37,197.09,150.285,146.185,296.47
다사52754475,287.7,293.3,581,5.48,4.16,9.64,146.59,148.73000000000002,295.32
다사60756275,109.9,153.3,263.2,135.91,186.27,322.18,122.905,169.78500000000003,292.69
