CELL_ID,CELL_X,CELL_Y,GID,pop,행정동명,구명,거주인구
다사41754700,941875,1947125,다사41bb47aa,2309.3,신월4동,양천구,17470.0
다사41754925,941875,1949375,다사41bb49ab,2150.2,화곡본동,강서구,33038.0
다사41754950,941875,1949625,다사41bb49ba,2168.8,우장산동,강서구,43791.0
다사41754975,941875,1949875,다사41bb49bb,2171.0,우장산동,강서구,43791.0
다사41755000,941875,1950125,다사41bb50aa,2171.0,우장산동,강서구,43791.0
다사41754825,941875,1948375,다사41bb48ab,2668.3,화곡1동,강서구,51088.0
다사41754850,941875,1948625,다사41bb48ba,2668.3,화곡1동,강서구,51088.0
다사41754875,941875,1948875,다사41bb48bb,2614.3,화곡1동,강서구,51088.0
다사41754900,941875,1949125,다사41bb49aa,2364.7,화곡본동,강서구,33038.0
다사42004725,942125,1947375,다사42aa47ab,2147.4,신월2동,양천구,20834.0
다사42004750,942125,1947625,다사42aa47ba,2160.2,신월2동,양천구,20834.0
다사42004775,942125,1947875,다사42aa47bb,2654.7,화곡1동,강서구,51088.0
다사42004800,942125,1948125,다사42aa48aa,2668.3,화곡1동,강서구,51088.0
다사42004625,942125,1946375,다사42aa46ab,1713.9,신월6동,양천구,13893.0
다사42004650,942125,1946625,다사42aa46ba,1965.9,신월6동,양천구,13893.0
다사42004675,942125,1946875,다사42aa46bb,2097.2,신월2동,양천구,20834.0
다사42004700,942125,1947125,다사42aa47aa,2153.9,신월2동,양천구,20834.0
다사42004925,942125,1949375,다사42aa49ab,2125.1,화곡본동,강서구,33038.0
다사42004950,942125,1949625,다사42aa49ba,2130.7,화곡본동,강서구,33038.0
다사42004975,942125,1949875,다사42aa49bb,2154.7,우장산동,강서구,43791.0
다사42005000,942125,1950125,다사42aa50aa,2166.1,우장산동,강서구,43791.0
다사42004825,942125,1948375,다사42aa48ab,2643.6,화곡1동,강서구,51088.0
다사42004850,942125,1948625,다사42aa48ba,2556.4,화곡8동,강서구,23555.0
다사42004875,942125,1948875,다사42aa48bb,2345.5,화곡8동,강서구,23555.0
다사42004900,942125,1949125,다사42aa49aa,2125.1,화곡본동,강서구,33038.0
다사42004325,942125,1943375,다사42aa43ab,893.5,오류2동,구로구,37495.0
다사42004350,942125,1943625,다사42aa43ba,766.1,오류2동,구로구,37495.0
다사42004375,942125,1943875,다사42aa43bb,766.1,오류2동,구로구,37495.0
다사42004400,942125,1944125,다사42aa44aa,1641.3,오류1동,구로구,22753.0
다사42004225,942125,1942375,다사42aa42ab,494.1,오류2동,구로구,37495.0
다사42004250,942125,1942625,다사42aa42ba,613.4,오류2동,구로구,37495.0
다사42004275,942125,1942875,다사42aa42bb,766.1,오류2동,구로구,37495.0
다사42004300,942125,1943125,다사42aa43aa,1094.1,오류2동,구로구,37495.0
다사42004525,942125,1945375,다사42aa45ab,1509.0,개봉1동,구로구,33219.0
다사42004550,942125,1945625,다사42aa45ba,1282.3,신정3동,양천구,49764.0
다사42004575,942125,1945875,다사42aa45bb,1129.1,신정3동,양천구,49764.0
다사42004600,942125,1946125,다사42aa46aa,1129.1,신정3동,양천구,49764.0
다사42004425,942125,1944375,다사42aa44ab,1952.6,오류1동,구로구,22753.0
다사42004450,942125,1944625,다사42aa44ba,1722.2,개봉1동,구로구,33219.0
다사42004475,942125,1944875,다사42aa44bb,1573.7,개봉1동,구로구,33219.0
다사42004500,942125,1945125,다사42aa45aa,1573.7,개봉1동,구로구,33219.0
다사41504750,941625,1947625,다사41ba47ba,2223.5,신월4동,양천구,17470.0
다사41504775,941625,1947875,다사41ba47bb,2310.1,신월1동,양천구,19545.0
다사41504800,941625,1948125,다사41ba48aa,2614.4,화곡1동,강서구,51088.0
다사41504825,941625,1948375,다사41ba48ab,2668.3,화곡1동,강서구,51088.0
다사41504650,941625,1946625,다사41ba46ba,1785.7,신월6동,양천구,13893.0
다사41504675,941625,1946875,다사41ba46bb,2094.4,신월4동,양천구,17470.0
다사41504700,941625,1947125,다사41ba47aa,2325.4,신월4동,양천구,17470.0
다사41504725,941625,1947375,다사41ba47ab,2325.4,신월4동,양천구,17470.0
다사41504950,941625,1949625,다사41ba49ba,2226.4,우장산동,강서구,43791.0
다사41504975,941625,1949875,다사41ba49bb,2171.0,우장산동,강서구,43791.0
다사41505000,941625,1950125,다사41ba50aa,2171.0,우장산동,강서구,43791.0
다사41505025,941625,1950375,다사41ba50ab,2171.0,우장산동,강서구,43791.0
다사41504850,941625,1948625,다사41ba48ba,2668.3,화곡1동,강서구,51088.0
다사41504875,941625,1948875,다사41ba48bb,2668.3,화곡1동,강서구,51088.0
다사41504900,941625,1949125,다사41ba49aa,2668.3,화곡1동,강서구,51088.0
다사41504925,941625,1949375,다사41ba49ab,2504.5,화곡3동,강서구,21148.0
다사41504350,941625,1943625,다사41ba43ba,766.1,오류2동,구로구,37495.0
다사41504375,941625,1943875,다사41ba43bb,813.8,오류2동,구로구,37495.0
다사41504400,941625,1944125,다사41ba44aa,1950.3,오류1동,구로구,22753.0
다사41504425,941625,1944375,다사41ba44ab,1955.8,오류1동,구로구,22753.0
다사41504250,941625,1942625,다사41ba42ba,766.1,오류2동,구로구,37495.0
다사41504275,941625,1942875,다사41ba42bb,766.1,오류2동,구로구,37495.0
다사41504300,941625,1943125,다사41ba43aa,766.1,오류2동,구로구,37495.0
다사41504325,941625,1943375,다사41ba43ab,766.1,오류2동,구로구,37495.0
다사41504550,941625,1945625,다사41ba45ba,1129.1,신정3동,양천구,49764.0
다사41504575,941625,1945875,다사41ba45bb,1129.1,신정3동,양천구,49764.0
다사41504600,941625,1946125,다사41ba46aa,1137.2,신정3동,양천구,49764.0
다사41504625,941625,1946375,다사41ba46ab,1890.1,신월6동,양천구,13893.0
다사41504450,941625,1944625,다사41ba44ba,1917.5,오류1동,구로구,22753.0
다사41504475,941625,1944875,다사41ba44bb,1573.7,개봉1동,구로구,33219.0
다사41504500,941625,1945125,다사41ba45aa,1540.2,개봉1동,구로구,33219.0
다사41504525,941625,1945375,다사41ba45ab,1191.5,신정3동,양천구,49764.0
다사41754325,941875,1943375,다사41bb43ab,766.1,오류2동,구로구,37495.0
다사41754350,941875,1943625,다사41bb43ba,766.1,오류2동,구로구,37495.0
다사41754375,941875,1943875,다사41bb43bb,766.1,오류2동,구로구,37495.0
다사41754400,941875,1944125,다사41bb44aa,1796.2,오류1동,구로구,22753.0
다사41754225,941875,1942375,다사41bb42ab,766.1,오류2동,구로구,37495.0
다사41754250,941875,1942625,다사41bb42ba,766.1,오류2동,구로구,37495.0
다사41754275,941875,1942875,다사41bb42bb,766.1,오류2동,구로구,37495.0
다사41754300,941875,1943125,다사41bb43aa,766.2,오류2동,구로구,37495.0
다사41754525,941875,1945375,다사41bb45ab,1321.0,신정3동,양천구,49764.0
다사41754550,941875,1945625,다사41bb45ba,1129.1,신정3동,양천구,49764.0
다사41754575,941875,1945875,다사41bb45bb,1129.1,신정3동,양천구,49764.0
다사41754600,941875,1946125,다사41bb46aa,1271.5,신정3동,양천구,49764.0
다사41754425,941875,1944375,다사41bb44ab,1955.8,오류1동,구로구,22753.0
다사41754450,941875,1944625,다사41bb44ba,1898.9,오류1동,구로구,22753.0
다사41754475,941875,1944875,다사41bb44bb,1573.7,개봉1동,구로구,33219.0
다사41754500,941875,1945125,다사41bb45aa,1573.7,개봉1동,구로구,33219.0
다사41505150,941625,1951625,다사41ba51ba,998.2,가양1동,강서구,34016.0
다사41505175,941625,1951875,다사41ba51bb,653.8,가양1동,강서구,34016.0
다사41505200,941625,1952125,다사41ba52aa,439.8,가양1동,강서구,34016.0
다사41505225,941625,1952375,다사41ba52ab,436.9,가양1동,강서구,34016.0
다사41505050,941625,1950625,다사41ba50ba,2171.0,우장산동,강서구,43791.0
다사41505075,941625,1950875,다사41ba50bb,2168.0,우장산동,강서구,43791.0
다사41505100,941625,1951125,다사41ba51aa,2016.9,우장산동,강서구,43791.0
다사41505125,941625,1951375,다사41ba51ab,1309.4,등촌3동,강서구,29496.0
다사41505350,941625,1953625,다사41ba53ba,400.5,가양1동,강서구,34016.0
다사41505375,941625,1953875,다사41ba53bb,49.8,가양1동,강서구,34016.0
다사41754175,941875,1941875,다사41bb41bb,213.5,오류2동,구로구,37495.0
다사41754200,941875,1942125,다사41bb42aa,766.1,오류2동,구로구,37495.0
다사41505250,941625,1952625,다사41ba52ba,436.9,가양1동,강서구,34016.0
다사41505275,941625,1952875,다사41ba52bb,436.9,가양1동,강서구,34016.0
다사41505300,941625,1953125,다사41ba53aa,436.9,가양1동,강서구,34016.0
다사41505325,941625,1953375,다사41ba53ab,436.9,가양1동,강서구,34016.0
다사41254400,941375,1944125,다사41ab44aa,908.3,수궁동,구로구,22772.0
다사41254425,941375,1944375,다사41ab44ab,1579.3,오류1동,구로구,22753.0
다사41254450,941375,1944625,다사41ab44ba,1953.8,오류1동,구로구,22753.0
다사41254475,941375,1944875,다사41ab44bb,1360.8,개봉1동,구로구,33219.0
다사41254300,941375,1943125,다사41ab43aa,766.1,오류2동,구로구,37495.0
다사41254325,941375,1943375,다사41ab43ab,766.1,오류2동,구로구,37495.0
다사41254350,941375,1943625,다사41ab43ba,766.1,오류2동,구로구,37495.0
다사41254375,941375,1943875,다사41ab43bb,762.5,오류2동,구로구,37495.0
다사41254600,941375,1946125,다사41ab46aa,1134.6,신정3동,양천구,49764.0
다사41254625,941375,1946375,다사41ab46ab,1749.2,신월6동,양천구,13893.0
다사41254650,941375,1946625,다사41ab46ba,1080.1,신월7동,양천구,18662.0
다사41254675,941375,1946875,다사41ab46bb,948.5,신월7동,양천구,18662.0
다사41254500,941375,1945125,다사41ab45aa,1178.6,신정3동,양천구,49764.0
다사41254525,941375,1945375,다사41ab45ab,1129.1,신정3동,양천구,49764.0
다사41254550,941375,1945625,다사41ab45ba,1129.1,신정3동,양천구,49764.0
다사41254575,941375,1945875,다사41ab45bb,1129.1,신정3동,양천구,49764.0
다사41005275,941125,1952875,다사41aa52bb,436.9,가양1동,강서구,34016.0
다사41005300,941125,1953125,다사41aa53aa,436.9,가양1동,강서구,34016.0
다사41005325,941125,1953375,다사41aa53ab,436.9,가양1동,강서구,34016.0
다사41005350,941125,1953625,다사41aa53ba,436.9,가양1동,강서구,34016.0
다사41005175,941125,1951875,다사41aa51bb,436.9,가양1동,강서구,34016.0
다사41005200,941125,1952125,다사41aa52aa,436.9,가양1동,강서구,34016.0
다사41005225,941125,1952375,다사41aa52ab,436.9,가양1동,강서구,34016.0
다사41005250,941125,1952625,다사41aa52ba,436.9,가양1동,강서구,34016.0
다사41254200,941375,1942125,다사41ab42aa,765.8,오류2동,구로구,37495.0
다사41254225,941375,1942375,다사41ab42ab,766.1,오류2동,구로구,37495.0
다사41254250,941375,1942625,다사41ab42ba,766.1,오류2동,구로구,37495.0
다사41254275,941375,1942875,다사41ab42bb,766.1,오류2동,구로구,37495.0
다사41005375,941125,1953875,다사41aa53bb,436.9,가양1동,강서구,34016.0
다사41005400,941125,1954125,다사41aa54aa,283.2,가양1동,강서구,34016.0
다사41005425,941125,1954375,다사41aa54ab,0.6,방화3동,강서구,22052.0
다사41254175,941375,1941875,다사41ab41bb,157.4,오류2동,구로구,37495.0
다사41255200,941375,1952125,다사41ab52aa,436.9,가양1동,강서구,34016.0
다사41255225,941375,1952375,다사41ab52ab,436.9,가양1동,강서구,34016.0
다사41255250,941375,1952625,다사41ab52ba,436.9,가양1동,강서구,34016.0
다사41255275,941375,1952875,다사41ab52bb,436.9,가양1동,강서구,34016.0
다사41255100,941375,1951125,다사41ab51aa,754.4,발산1동,강서구,35730.0
다사41255125,941375,1951375,다사41ab51ab,436.9,가양1동,강서구,34016.0
다사41255150,941375,1951625,다사41ab51ba,436.9,가양1동,강서구,34016.0
다사41255175,941375,1951875,다사41ab51bb,436.9,가양1동,강서구,34016.0
다사41255400,941375,1954125,다사41ab54aa,19.4,가양1동,강서구,34016.0
다사41504175,941625,1941875,다사41ba41bb,135.5,오류2동,구로구,37495.0
다사41504200,941625,1942125,다사41ba42aa,766.1,오류2동,구로구,37495.0
다사41504225,941625,1942375,다사41ba42ab,766.1,오류2동,구로구,37495.0
다사41255300,941375,1953125,다사41ab53aa,436.9,가양1동,강서구,34016.0
다사41255325,941375,1953375,다사41ab53ab,436.9,가양1동,강서구,34016.0
다사41255350,941375,1953625,다사41ab53ba,436.9,가양1동,강서구,34016.0
다사41255375,941375,1953875,다사41ab53bb,363.2,가양1동,강서구,34016.0
다사41254800,941375,1948125,다사41ab48aa,1996.3,신월1동,양천구,19545.0
다사41254825,941375,1948375,다사41ab48ab,2278.9,신월1동,양천구,19545.0
다사41254850,941375,1948625,다사41ab48ba,2594.5,화곡1동,강서구,51088.0
다사41254875,941375,1948875,다사41ab48bb,2638.3,화곡1동,강서구,51088.0
다사41254700,941375,1947125,다사41ab47aa,1253.7,신월7동,양천구,18662.0
다사41254725,941375,1947375,다사41ab47ab,1919.4,신월4동,양천구,17470.0
다사41254750,941375,1947625,다사41ab47ba,2115.7,신월1동,양천구,19545.0
다사41254775,941375,1947875,다사41ab47bb,1964.1,신월1동,양천구,19545.0
다사41255000,941375,1950125,다사41ab50aa,1662.8,발산1동,강서구,35730.0
다사41255025,941375,1950375,다사41ab50ab,1413.6,발산1동,강서구,35730.0
다사41255050,941375,1950625,다사41ab50ba,1264.1,발산1동,강서구,35730.0
다사41255075,941375,1950875,다사41ab50bb,913.1,발산1동,강서구,35730.0
다사41254900,941375,1949125,다사41ab49aa,2657.6,화곡1동,강서구,51088.0
다사41254925,941375,1949375,다사41ab49ab,2537.0,화곡3동,강서구,21148.0
다사41254950,941375,1949625,다사41ab49ba,2515.4,화곡3동,강서구,21148.0
다사41254975,941375,1949875,다사41ab49bb,2377.9,화곡3동,강서구,21148.0
다사40755350,940875,1953625,다사40bb53ba,436.9,가양1동,강서구,34016.0
다사40755375,940875,1953875,다사40bb53bb,436.9,가양1동,강서구,34016.0
다사40755400,940875,1954125,다사40bb54aa,480.3,가양1동,강서구,34016.0
다사40755425,940875,1954375,다사40bb54ab,166.4,방화3동,강서구,22052.0
다사40755250,940875,1952625,다사40bb52ba,436.9,가양1동,강서구,34016.0
다사40755275,940875,1952875,다사40bb52bb,436.9,가양1동,강서구,34016.0
다사40755300,940875,1953125,다사40bb53aa,436.9,가양1동,강서구,34016.0
다사40755325,940875,1953375,다사40bb53ab,436.9,가양1동,강서구,34016.0
다사41004275,941125,1942875,다사41aa42bb,766.1,오류2동,구로구,37495.0
다사41004300,941125,1943125,다사41aa43aa,766.1,오류2동,구로구,37495.0
다사41004325,941125,1943375,다사41aa43ab,766.1,오류2동,구로구,37495.0
다사41004350,941125,1943625,다사41aa43ba,766.1,오류2동,구로구,37495.0
다사41004175,941125,1941875,다사41aa41bb,102.9,오류2동,구로구,37495.0
다사41004200,941125,1942125,다사41aa42aa,416.7,오류2동,구로구,37495.0
다사41004225,941125,1942375,다사41aa42ab,766.1,오류2동,구로구,37495.0
다사41004250,941125,1942625,다사41aa42ba,766.1,오류2동,구로구,37495.0
다사40754950,940875,1949625,다사40bb49ba,2276.3,화곡3동,강서구,21148.0
다사40754975,940875,1949875,다사40bb49bb,2158.4,화곡3동,강서구,21148.0
다사40755000,940875,1950125,다사40bb50aa,803.5,발산1동,강서구,35730.0
다사40755025,940875,1950375,다사40bb50ab,773.9,발산1동,강서구,35730.0
다사40754850,940875,1948625,다사40bb48ba,1950.6,신월1동,양천구,19545.0
다사40754875,940875,1948875,다사40bb48bb,1402.3,신월5동,양천구,14080.0
다사40754900,940875,1949125,다사40bb49aa,1379.1,신월5동,양천구,14080.0
다사40754925,940875,1949375,다사40bb49ab,1832.8,화곡3동,강서구,21148.0
다사40755150,940875,1951625,다사40bb51ba,436.9,가양1동,강서구,34016.0
다사40755175,940875,1951875,다사40bb51bb,436.9,가양1동,강서구,34016.0
다사40755200,940875,1952125,다사40bb52aa,436.9,가양1동,강서구,34016.0
다사40755225,940875,1952375,다사40bb52ab,436.9,가양1동,강서구,34016.0
다사40755050,940875,1950625,다사40bb50ba,773.9,발산1동,강서구,35730.0
다사40755075,940875,1950875,다사40bb50bb,773.9,발산1동,강서구,35730.0
다사40755100,940875,1951125,다사40bb51aa,773.9,발산1동,강서구,35730.0
다사40755125,940875,1951375,다사40bb51ab,496.6,가양1동,강서구,34016.0
다사41004875,941125,1948875,다사41aa48bb,1551.4,신월5동,양천구,14080.0
다사41004900,941125,1949125,다사41aa49aa,1826.2,신월5동,양천구,14080.0
다사41004925,941125,1949375,다사41aa49ab,2298.8,화곡3동,강서구,21148.0
다사41004950,941125,1949625,다사41aa49ba,2534.8,화곡3동,강서구,21148.0
다사41004775,941125,1947875,다사41aa47bb,1595.3,신월1동,양천구,19545.0
다사41004800,941125,1948125,다사41aa48aa,1940.1,신월1동,양천구,19545.0
다사41004825,941125,1948375,다사41aa48ab,1964.1,신월1동,양천구,19545.0
다사41004850,941125,1948625,다사41aa48ba,1982.6,신월1동,양천구,19545.0
다사41005075,941125,1950875,다사41aa50bb,773.9,발산1동,강서구,35730.0
다사41005100,941125,1951125,다사41aa51aa,773.0,발산1동,강서구,35730.0
다사41005125,941125,1951375,다사41aa51ab,451.8,가양1동,강서구,34016.0
다사41005150,941125,1951625,다사41aa51ba,436.9,가양1동,강서구,34016.0
다사41004975,941125,1949875,다사41aa49bb,2533.9,화곡3동,강서구,21148.0
다사41005000,941125,1950125,다사41aa50aa,1020.4,발산1동,강서구,35730.0
다사41005025,941125,1950375,다사41aa50ab,773.9,발산1동,강서구,35730.0
다사41005050,941125,1950625,다사41aa50ba,773.9,발산1동,강서구,35730.0
다사41004475,941125,1944875,다사41aa44bb,535.2,수궁동,구로구,22772.0
다사41004500,941125,1945125,다사41aa45aa,815.4,신정3동,양천구,49764.0
다사41004525,941125,1945375,다사41aa45ab,1129.1,신정3동,양천구,49764.0
다사41004550,941125,1945625,다사41aa45ba,1129.1,신정3동,양천구,49764.0
다사41004375,941125,1943875,다사41aa43bb,744.8,오류2동,구로구,37495.0
다사41004400,941125,1944125,다사41aa44aa,535.2,수궁동,구로구,22772.0
다사41004425,941125,1944375,다사41aa44ab,610.9,수궁동,구로구,22772.0
다사41004450,941125,1944625,다사41aa44ba,915.8,수궁동,구로구,22772.0
다사41004675,941125,1946875,다사41aa46bb,948.5,신월7동,양천구,18662.0
다사41004700,941125,1947125,다사41aa47aa,948.5,신월7동,양천구,18662.0
다사41004725,941125,1947375,다사41aa47ab,948.5,신월7동,양천구,18662.0
다사41004750,941125,1947625,다사41aa47ba,1155.1,신월3동,양천구,14390.0
다사41004575,941125,1945875,다사41aa45bb,1129.1,신정3동,양천구,49764.0
다사41004600,941125,1946125,다사41aa46aa,1129.1,신정3동,양천구,49764.0
다사41004625,941125,1946375,다사41aa46ab,1117.1,신정3동,양천구,49764.0
다사41004650,941125,1946625,다사41aa46ba,960.1,신월7동,양천구,18662.0
다사40505025,940625,1950375,다사40ba50ab,773.9,발산1동,강서구,35730.0
다사40505050,940625,1950625,다사40ba50ba,773.9,발산1동,강서구,35730.0
다사40505075,940625,1950875,다사40ba50bb,773.9,발산1동,강서구,35730.0
다사40505100,940625,1951125,다사40ba51aa,773.9,발산1동,강서구,35730.0
다사40504925,940625,1949375,다사40ba49ab,1379.1,신월5동,양천구,14080.0
다사40504950,940625,1949625,다사40ba49ba,1379.1,신월5동,양천구,14080.0
다사40504975,940625,1949875,다사40ba49bb,1260.3,신월5동,양천구,14080.0
다사40505000,940625,1950125,다사40ba50aa,804.7,발산1동,강서구,35730.0
다사40505225,940625,1952375,다사40ba52ab,436.9,가양1동,강서구,34016.0
다사40505250,940625,1952625,다사40ba52ba,436.9,가양1동,강서구,34016.0
다사40505275,940625,1952875,다사40ba52bb,436.9,가양1동,강서구,34016.0
다사40505300,940625,1953125,다사40ba53aa,436.9,가양1동,강서구,34016.0
다사40505125,940625,1951375,다사40ba51ab,502.9,가양1동,강서구,34016.0
다사40505150,940625,1951625,다사40ba51ba,669.5,가양1동,강서구,34016.0
다사40505175,940625,1951875,다사40ba51bb,1036.3,가양1동,강서구,34016.0
다사40505200,940625,1952125,다사40ba52aa,847.1,방화1동,강서구,42164.0
다사40504625,940625,1946375,다사40ba46ab,1126.6,신정3동,양천구,49764.0
다사40504650,940625,1946625,다사40ba46ba,1024.8,신월7동,양천구,18662.0
다사40504675,940625,1946875,다사40ba46bb,948.5,신월7동,양천구,18662.0
다사40504700,940625,1947125,다사40ba47aa,948.5,신월7동,양천구,18662.0
다사40504525,940625,1945375,다사40ba45ab,535.2,수궁동,구로구,22772.0
다사40504550,940625,1945625,다사40ba45ba,669.0,수궁동,구로구,22772.0
다사40504575,940625,1945875,다사40ba45bb,1117.2,신정3동,양천구,49764.0
다사40504600,940625,1946125,다사40ba46aa,1108.6,신정3동,양천구,49764.0
다사40504825,940625,1948375,다사40ba48ab,980.4,신월3동,양천구,14390.0
다사40504850,940625,1948625,다사40ba48ba,1125.4,신월3동,양천구,14390.0
다사40504875,940625,1948875,다사40ba48bb,1255.5,신월5동,양천구,14080.0
다사40504900,940625,1949125,다사40ba49aa,1378.3,신월5동,양천구,14080.0
다사40504725,940625,1947375,다사40ba47ab,952.9,신월7동,양천구,18662.0
다사40504750,940625,1947625,다사40ba47ba,523.3,신월3동,양천구,14390.0
다사40504775,940625,1947875,다사40ba47bb,489.2,신월3동,양천구,14390.0
다사40504800,940625,1948125,다사40ba48aa,943.9,신월3동,양천구,14390.0
다사40754550,940875,1945625,다사40bb45ba,969.2,신정3동,양천구,49764.0
다사40754575,940875,1945875,다사40bb45bb,1129.1,신정3동,양천구,49764.0
다사40754600,940875,1946125,다사40bb46aa,1129.1,신정3동,양천구,49764.0
다사40754625,940875,1946375,다사40bb46ab,1129.1,신정3동,양천구,49764.0
다사40754450,940875,1944625,다사40bb44ba,535.2,수궁동,구로구,22772.0
다사40754475,940875,1944875,다사40bb44bb,535.2,수궁동,구로구,22772.0
다사40754500,940875,1945125,다사40bb45aa,539.1,수궁동,구로구,22772.0
다사40754525,940875,1945375,다사40bb45ab,794.7,수궁동,구로구,22772.0
다사40754750,940875,1947625,다사40bb47ba,978.0,신월3동,양천구,14390.0
다사40754775,940875,1947875,다사40bb47bb,980.4,신월3동,양천구,14390.0
다사40754800,940875,1948125,다사40bb48aa,1106.7,신월3동,양천구,14390.0
다사40754825,940875,1948375,다사40bb48ab,1610.4,신월1동,양천구,19545.0
다사40754650,940875,1946625,다사40bb46ba,1055.6,신정3동,양천구,49764.0
다사40754675,940875,1946875,다사40bb46bb,948.5,신월7동,양천구,18662.0
다사40754700,940875,1947125,다사40bb47aa,948.5,신월7동,양천구,18662.0
다사40754725,940875,1947375,다사40bb47ab,948.5,신월7동,양천구,18662.0
다사40505425,940625,1954375,다사40ba54ab,457.1,방화3동,강서구,22052.0
다사40505450,940625,1954625,다사40ba54ba,27.1,방화3동,강서구,22052.0
다사40754200,940875,1942125,다사40bb42aa,49.5,항동,구로구,16335.0
다사40754225,940875,1942375,다사40bb42ab,711.7,항동,구로구,16335.0
다사40505325,940625,1953375,다사40ba53ab,436.9,가양1동,강서구,34016.0
다사40505350,940625,1953625,다사40ba53ba,436.9,가양1동,강서구,34016.0
다사40505375,940625,1953875,다사40ba53bb,470.7,가양1동,강서구,34016.0
다사40505400,940625,1954125,다사40ba54aa,536.6,방화3동,강서구,22052.0
다사40754350,940875,1943625,다사40bb43ba,766.1,오류2동,구로구,37495.0
다사40754375,940875,1943875,다사40bb43bb,744.6,오류2동,구로구,37495.0
다사40754400,940875,1944125,다사40bb44aa,535.2,수궁동,구로구,22772.0
다사40754425,940875,1944375,다사40bb44ab,535.2,수궁동,구로구,22772.0
다사40754250,940875,1942625,다사40bb42ba,724.8,항동,구로구,16335.0
다사40754275,940875,1942875,다사40bb42bb,721.9,항동,구로구,16335.0
다사40754300,940875,1943125,다사40bb43aa,757.7,오류2동,구로구,37495.0
다사40754325,940875,1943375,다사40bb43ab,766.1,오류2동,구로구,37495.0
다사40254700,940375,1947125,다사40ab47aa,360.9,신월7동,양천구,18662.0
다사40254725,940375,1947375,다사40ab47ab,286.9,신월7동,양천구,18662.0
다사40254750,940375,1947625,다사40ab47ba,1.8,신월3동,양천구,14390.0
다사40254800,940375,1948125,다사40ab48aa,499.2,신월3동,양천구,14390.0
다사40254600,940375,1946125,다사40ab46aa,877.2,신월7동,양천구,18662.0
다사40254625,940375,1946375,다사40ab46ab,948.7,신정3동,양천구,49764.0
다사40254650,940375,1946625,다사40ab46ba,877.7,신월7동,양천구,18662.0
다사40254675,940375,1946875,다사40ab46bb,496.1,신월7동,양천구,18662.0
다사40254925,940375,1949375,다사40ab49ab,1067.0,발산1동,강서구,35730.0
다사40254950,940375,1949625,다사40ab49ba,898.5,발산1동,강서구,35730.0
다사40254975,940375,1949875,다사40ab49bb,775.7,발산1동,강서구,35730.0
다사40255000,940375,1950125,다사40ab50aa,773.9,발산1동,강서구,35730.0
다사40254825,940375,1948375,다사40ab48ab,962.3,신월3동,양천구,14390.0
다사40254850,940375,1948625,다사40ab48ba,980.4,신월3동,양천구,14390.0
다사40254875,940375,1948875,다사40ab48bb,980.4,신월3동,양천구,14390.0
다사40254900,940375,1949125,다사40ab49aa,1064.8,신월3동,양천구,14390.0
다사40254300,940375,1943125,다사40ab43aa,706.1,항동,구로구,16335.0
다사40254325,940375,1943375,다사40ab43ab,718.3,항동,구로구,16335.0
다사40254350,940375,1943625,다사40ab43ba,641.8,수궁동,구로구,22772.0
다사40254375,940375,1943875,다사40ab43bb,535.2,수궁동,구로구,22772.0
다사40254200,940375,1942125,다사40ab42aa,429.2,항동,구로구,16335.0
다사40254225,940375,1942375,다사40ab42ab,706.1,항동,구로구,16335.0
다사40254250,940375,1942625,다사40ab42ba,706.1,항동,구로구,16335.0
다사40254275,940375,1942875,다사40ab42bb,706.1,항동,구로구,16335.0
다사40254500,940375,1945125,다사40ab45aa,535.2,수궁동,구로구,22772.0
다사40254525,940375,1945375,다사40ab45ab,535.2,수궁동,구로구,22772.0
다사40254550,940375,1945625,다사40ab45ba,601.1,수궁동,구로구,22772.0
다사40254575,940375,1945875,다사40ab45bb,900.9,신월7동,양천구,18662.0
다사40254400,940375,1944125,다사40ab44aa,535.2,수궁동,구로구,22772.0
다사40254425,940375,1944375,다사40ab44ab,535.2,수궁동,구로구,22772.0
다사40254450,940375,1944625,다사40ab44ba,535.2,수궁동,구로구,22772.0
다사40254475,940375,1944875,다사40ab44bb,535.2,수궁동,구로구,22772.0
다사40504225,940625,1942375,다사40ba42ab,706.1,항동,구로구,16335.0
다사40504250,940625,1942625,다사40ba42ba,706.1,항동,구로구,16335.0
다사40504275,940625,1942875,다사40ba42bb,706.1,항동,구로구,16335.0
다사40504300,940625,1943125,다사40ba43aa,712.7,항동,구로구,16335.0
다사40255425,940375,1954375,다사40ab54ab,539.0,방화3동,강서구,22052.0
다사40255450,940375,1954625,다사40ab54ba,364.9,방화3동,강서구,22052.0
다사40255475,940375,1954875,다사40ab54bb,2.3,방화3동,강서구,22052.0
다사40504200,940625,1942125,다사40ba42aa,425.7,항동,구로구,16335.0
다사40504425,940625,1944375,다사40ba44ab,535.2,수궁동,구로구,22772.0
다사40504450,940625,1944625,다사40ba44ba,535.2,수궁동,구로구,22772.0
다사40504475,940625,1944875,다사40ba44bb,535.2,수궁동,구로구,22772.0
다사40504500,940625,1945125,다사40ba45aa,535.2,수궁동,구로구,22772.0
다사40504325,940625,1943375,다사40ba43ab,746.6,오류2동,구로구,37495.0
다사40504350,940625,1943625,다사40ba43ba,758.4,오류2동,구로구,37495.0
다사40504375,940625,1943875,다사40ba43bb,712.0,오류2동,구로구,37495.0
다사40504400,940625,1944125,다사40ba44aa,535.2,수궁동,구로구,22772.0
