CELL_ID,위도,경도,스트라바이용자수,거주인구,녹시율,공원겹침비율,생활이동
다사66754900,37.54085549534879,127.1250370302911,0,1112.6,0.5065689617916063,0,0
다사50505125,37.56040778567786,126.94094817600664,0,468.1,0.562944889,0,0
다사63504275,37.48439911183007,127.0885584029706,0,607.9,1,0,0
다사44005000,37.54877008187725,126.8674505876218,0,2340.5,0.1946473656194216,0,0
다사49504725,37.524301013264136,126.92990071099696,0,245.1,0.8127439588190236,0,0
다사65254425,37.49798658840689,127.10828180986393,62.28888888888889,1234.6,0,0,16232.66
다사58505725,37.61488132030346,127.03118661487296,0,1669.1,0.6444895397999116,0,0
다사47004650,37.517401200862274,126.9016633059894,0,1262,0.4380275008500121,0,0
다사48755375,37.58284504161953,126.92096016290982,0,2222.5,0,0,0
다사48255075,37.55577785653742,126.91550878816469,0,897.6,1,0,0
다사60005075,37.55636146042729,127.04853634543338,623.75,642.2,0.1648704834155746,0,15845.59
