segment_id,이름_도경,이용자수_도경,누적기록_도경,거리km_도경,경사_도경,도시_도경,이름_동관,이용자수_동관,누적기록_동관,거리km_동관,경사_동관,이름_진숙,이용자수_진숙,누적기록_진숙,경사_진숙,거리km_진숙,출처,시작_위도,시작_경도,끝_위도,끝_경도
15847462,Magok Naru Park(M Valley 6&7 Apt.) 1km,106.0,16388.0,1.02,0.1,Seoul,Magok Naru Park(M Valley 6&7 Apt.) 1km,106.0,16380.0,1.02,0.1,Magok Naru Park(M Valley 6&7 Apt.) 1km,106.0,16378.0,0.1,1.018,세 파일 모두 존재,37.56589,126.821583,37.565203,126.821889
15923375,Bugaksan-ro climb,117.0,683.0,1.22,6.2,Seoul,Bugaksan-ro climb,117.0,683.0,1.22,6.2,Bugaksan-ro climb,117.0,683.0,6.2,1.218,세 파일 모두 존재,37.592481,127.036181,37.594682,127.026251
16054642,,,,,,,탄천~CU 5km,288.0,1615.0,4.8,0.0,,,,,,동관 파일에만 존재,37.500583,127.078175,37.518806,127.088293
16081901,to the false peak,1394.0,2160.0,2.04,21.5,Seoul,,,,,,to the false peak,1394.0,2161.0,21.5,2.044,도경+진숙 파일에 존재,37.442637,127.053345,37.429023,127.044943
16086545,서달산자락산책길#1,258.0,753.0,0.43,1.4,,,,,,,서달산자락산책길#1,,,1.4,0.432,도경+진숙 파일에 존재,37.494868,126.961983,37.498023,126.960285
16086791,탄합~CU스프린트,11143.0,55402.0,1.9,0.2,Seoul,탄합~CU스프린트,11141.0,55387.0,1.9,0.2,,,,,,도경+동관 파일에 존재,37.519188,127.06791,37.518749,127.087809
16130309,[hirun]월곡인조잔디축구장,176.0,16770.0,0.43,-0.1,Seoul,[hirun]월곡인조잔디축구장,176.0,16747.0,0.43,-0.1,[hirun]월곡인조잔디축구장,,,-0.1,0.43,세 파일 모두 존재,37.608256,127.039812,37.608172,127.039869
16194161,북악팔각정 - 정상,1426.0,3556.0,1.14,-1.2,Seoul,북악팔각정 - 정상,1426.0,3555.0,1.14,-1.2,북악팔각정 - 정상,,,-1.2,1.139,세 파일 모두 존재,37.601447,126.980943,37.60774,126.986435
16233280,,,,,,,[hirun]우장산 축구장트랙,1132.0,164892.0,0.36,0.0,,,,,,동관 파일에만 존재,37.550584,126.845556,37.550612,126.845549
16278857,은총이철인대회-Run,161.0,173.0,9.99,0.0,Seoul,,,,,,,,,,,도경 파일에만 존재,37.563261,126.882803,37.563429,126.882799
16288754,동네한바퀴,774.0,3924.0,2.02,-0.1,Seoul,동네한바퀴,774.0,3922.0,2.02,-0.1,동네한바퀴,,,-0.1,2.019,세 파일 모두 존재,37.478672,127.042853,37.478772,127.042893
16296106,[hirun]월곡운동장,45.0,4034.0,0.26,0.2,Seoul,[hirun]월곡운동장,45.0,4034.0,0.26,0.2,,,,,,도경+동관 파일에 존재,37.608875,127.043485,37.608842,127.043516
16326328,동대문마라톤10K코스,308.0,383.0,9.87,-0.0,Seoul,동대문마라톤10K코스,308.0,383.0,9.87,-0.0,,,,,,도경+동관 파일에 존재,37.566327,127.0753,37.566312,127.075301
16333085,[hirun]월곡초등학교 운동장,13.0,337.0,0.29,0.0,,,,,,,,,,,,도경 파일에만 존재,37.609489,127.04585,37.609455,127.045901
16342561,천공한바퀴,403.0,41556.0,0.48,-0.0,Seoul,천공한바퀴,403.0,41511.0,0.48,-0.0,,,,,,도경+동관 파일에 존재,37.544986,127.126121,37.544902,127.12622
16348312,,,,,,,천공10,164.0,2511.0,5.37,-0.0,,,,,,동관 파일에만 존재,37.545094,127.12623,37.545149,127.126335
16355190,뚝섬대회10K,4132.0,5308.0,10.01,-0.0,Seoul,뚝섬대회10K,4132.0,5309.0,10.01,-0.0,,,,,,도경+동관 파일에 존재,37.52815,127.070694,37.528165,127.070631
16356899,광장동 구리 왕복 10Km,189.0,911.0,9.63,0.0,Seoul,광장동 구리 왕복 10Km,189.0,911.0,9.63,0.0,광장동 구리 왕복 10Km,,,0.0,9.635,세 파일 모두 존재,37.540876,127.104415,37.540886,127.104422
16368802,,,,,,,Clockwise Loop,54.0,152.0,5.63,-0.0,,,,,,동관 파일에만 존재,37.52023,126.881296,37.520614,126.881269
16368813,Start of 2nd FB to WF,1117.0,3396.0,2.62,-0.3,Seoul,,,,,,,,,,,도경 파일에만 존재,37.537261,126.887868,37.520977,126.881204
16391214,,,,,,,,,,,,B2B,,,-0.0,2.191,진숙 파일에만 존재,37.539947,127.035746,37.532757,127.058703
16391228,Forest to Seongsu,20083.0,120389.0,0.51,0.4,Seoul,Forest to Seongsu,20075.0,120340.0,0.51,0.4,Forest to Seongsu,,,0.4,0.514,세 파일 모두 존재,37.537899,127.041367,37.539824,127.035995
16434090,2017중마,2221.0,2689.0,42.3,0.1,,2017중마,2221.0,2689.0,42.3,0.1,,,,,,도경+동관 파일에 존재,37.511637,127.076172,37.515679,127.072291
16580543,Cheongnim Harmony Path,564.0,47128.0,0.51,-2.6,Seoul,Cheongnim Harmony Path,564.0,47117.0,0.51,-2.6,,,,,,도경+동관 파일에 존재,37.486153,126.962067,37.490246,126.960464
16611519,,,,,,,,,,,,수서역-대모산 정상,,,7.4,3.07,진숙 파일에만 존재,37.486527,127.102331,37.47487,127.078947
16697641,Chilly Hamnida,39133.0,91392.0,1.06,0.3,Seoul,Chilly Hamnida,39126.0,91369.0,1.06,0.3,Chilly Hamnida,39114.0,91345.0,0.3,1.059,세 파일 모두 존재,37.569475,127.00456,37.56822,126.992816
16715116,한강철교 → 한강대교,11464.0,54546.0,0.52,-1.9,,한강철교 → 한강대교,11457.0,54520.0,0.52,-1.9,한강철교 → 한강대교,,,-1.9,0.524,세 파일 모두 존재,37.523248,126.955949,37.52068,126.960827
16852736,,,,,,,,,,,,올팍 SN,,,-0.2,0.884,진숙 파일에만 존재,37.512866,127.128442,37.520038,127.133245
16918444,[hirun]망원유수지 트랙,2191.0,142365.0,0.46,0.1,Seoul,[hirun]망원유수지 트랙,2191.0,142296.0,0.46,0.1,[hirun]망원유수지 트랙,,,0.1,0.46,세 파일 모두 존재,37.55758,126.8979,37.557602,126.897931
16942734,황소와악돌이10K,26.0,127.0,10.08,0.1,Bucheon,황소와악돌이10K,26.0,127.0,10.08,0.1,황소와악돌이10K,,,0.1,10.085,세 파일 모두 존재,37.540073,126.820161,37.540765,126.82021
16942777,NBR277 5K,214.0,7395.0,5.01,-0.3,Bucheon,NBR277 5K,214.0,7395.0,5.01,-0.3,NBR277 5K,,,-0.3,5.012,세 파일 모두 존재,37.541272,126.825287,37.543726,126.819057
17049177,Hapjeong to Seongsan Bridge ,9324.0,37132.0,1.57,-0.1,Seoul,,,,,,Hapjeong to Seongsan Bridge ,,,-0.1,1.57,도경+진숙 파일에 존재,37.546505,126.906936,37.555672,126.893805
17138730,삼성산 시민 휴식 공원 #1,14.0,202.0,0.28,-1.2,Seoul,삼성산 시민 휴식 공원 #1,14.0,202.0,0.28,-1.2,삼성산 시민 휴식 공원 #1,14.0,202.0,-1.2,0.282,세 파일 모두 존재,37.454817,126.910413,37.45478,126.910404
17170798,WC footpath descent,123.0,344.0,0.72,-9.2,Seoul,WC footpath descent,123.0,344.0,0.72,-9.2,,,,,,도경+동관 파일에 존재,37.573111,126.893604,37.568561,126.893073
17183063,일산 호수공원 [전시관코스 역방향 by HOya],1533.0,11607.0,4.84,-0.1,Goyang-si,,,,,,,,,,,도경 파일에만 존재,37.65688,126.766242,37.656815,126.766338
17194605,Wonhyo2Mapo,13199.0,59356.0,1.19,-0.2,Seoul,Wonhyo2Mapo,13195.0,59337.0,1.19,-0.2,Wonhyo2Mapo,,,-0.2,1.187,세 파일 모두 존재,37.530354,126.951454,37.53672,126.942009
17220825,NBR277 C코스,259.0,22886.0,1.97,0.0,Bucheon,NBR277 C코스,259.0,22886.0,1.97,0.0,NBR277 C코스,,,0.0,1.968,세 파일 모두 존재,37.540769,126.820111,37.540791,126.820151
17265684,홈플신내오르막270m,135.0,1494.0,0.28,2.5,Seoul,홈플신내오르막270m,135.0,1494.0,0.28,2.5,홈플신내오르막270m,135.0,1494.0,2.5,0.279,세 파일 모두 존재,37.615715,127.092841,37.613456,127.091501
17302721,,,,,,,광명KTX마라톤초반,857.0,1113.0,0.92,4.4,,,,,,동관 파일에만 존재,37.420306,126.880809,37.415556,126.874534
17319000,육모정고개-영봉,767.0,1484.0,1.32,11.0,Seoul,육모정고개-영봉,767.0,1484.0,1.32,11.0,,,,,,도경+동관 파일에 존재,37.67093,126.993994,37.66354,126.988439
17335762,The way up,64.0,205.0,0.92,3.8,Seoul,The way up,64.0,205.0,0.92,3.8,The way up,64.0,205.0,3.8,0.92,세 파일 모두 존재,37.586618,127.02759,37.592222,127.026506
17338531,Seorae Island,3767.0,9963.0,0.7,-0.4,Seoul,,,,,,,,,,,도경 파일에만 존재,37.506929,126.986981,37.508716,126.992201
17347817,목감천10k run,52.0,332.0,10.01,-0.0,Gwangmyeong-si,,,,,,목감천10k run,52.0,332.0,-0.0,10.009,도경+진숙 파일에 존재,37.476521,126.845875,37.469155,126.844188
17347823,,,,,,,목감천 5km run,295.0,1657.0,5.0,0.0,,,,,,동관 파일에만 존재,37.476521,126.845875,37.490445,126.862153
17364425,Seodalsan: The Climb and the Fall,15.0,26.0,2.66,0.8,Seoul,,,,,,,,,,,도경 파일에만 존재,37.50682,126.966843,37.489331,126.96575
17428885,,,,,,,마포대교to서강대교,12213.0,49875.0,1.35,0.4,마포대교to서강대교,,,0.4,1.35,동관+진숙 파일에 존재,37.537285,126.941574,37.543169,126.929527
17525597,성남종합운동장 한바퀴,653.0,15042.0,1.11,0.0,Seongnam-si,성남종합운동장 한바퀴,653.0,15041.0,1.11,0.0,,,,,,도경+동관 파일에 존재,37.432229,127.139428,37.432198,127.140566
17544814,청수동암문-비봉,1488.0,3042.0,1.73,-8.1,Seoul,,,,,,,,,,,도경 파일에만 존재,37.633128,126.971521,37.626097,126.957146
17567260,lululemon - Han River,14818.0,68641.0,2.0,-0.3,Seoul,lululemon - Han River,14823.0,68623.0,2.0,-0.3,,,,,,도경+동관 파일에 존재,37.520116,127.093886,37.519635,127.071912
17591137,관용사임도,32.0,77.0,0.68,14.7,Guri-si,,,,,,,,,,,도경 파일에만 존재,37.585705,127.11875,37.58154,127.113601
18014925,개운산입구교차로-개운산운동장,45.0,167.0,1.39,6.4,Seoul,,,,,,,,,,,도경 파일에만 존재,37.592572,127.036227,37.596149,127.02622
18038011,Following the wall,3350.0,4982.0,0.9,7.9,Seoul,Following the wall,3347.0,4976.0,0.9,7.9,Following the wall,3346.0,4975.0,7.9,0.902,세 파일 모두 존재,37.572636,127.008633,37.580394,127.008491
18053407,K-16 Lap (start by goal),312.0,15460.0,0.39,-0.0,Seongnam-si,K-16 Lap (start by goal),312.0,15446.0,0.39,-0.0,,,,,,도경+동관 파일에 존재,37.452352,127.107956,37.452339,127.107974
18101906,1.0km ,29.0,865.0,0.99,0.0,Goyang-si,1.0km ,29.0,865.0,0.99,0.0,,,,,,도경+동관 파일에 존재,37.663006,126.84094,37.663115,126.841125
18165731,숭실대뺑뺑이,340.0,24531.0,0.36,-0.1,Seoul,숭실대뺑뺑이,340.0,24531.0,0.36,-0.1,숭실대뺑뺑이,,,-0.1,0.364,세 파일 모두 존재,37.497572,126.955426,37.497566,126.955399
18168336,방화근린공원0.76km,217.0,6806.0,0.77,0.0,Seoul,방화근린공원0.76km,216.0,6804.0,0.77,0.0,방화근린공원0.76km,216.0,6793.0,0.0,0.768,세 파일 모두 존재,37.581074,126.814099,37.581077,126.814085
18198059,풍동 식골공원 산책로 (1.5km),89.0,1899.0,1.49,0.4,Goyang-si,풍동 식골공원 산책로 (1.5km),89.0,1898.0,1.49,0.4,,,,,,도경+동관 파일에 존재,37.667383,126.797738,37.667394,126.797745
18252005,,,,,,,홓제천 > DMC,2442.0,18244.0,1.49,-0.5,,,,,,동관 파일에만 존재,37.562845,126.899776,37.575229,126.901306
18298993,400m,58.0,1716.0,0.4,0.6,Goyang-si,400m,58.0,1716.0,0.4,0.6,,,,,,도경+동관 파일에 존재,37.660743,126.838015,37.663172,126.841169
18299022,,,,,,,800m,42.0,988.0,0.79,0.0,,,,,,동관 파일에만 존재,37.660758,126.838068,37.660725,126.838051
18334410,600m,36.0,341.0,0.58,-1.0,Goyang-si,600m,36.0,341.0,0.58,-1.0,,,,,,도경+동관 파일에 존재,37.663165,126.841001,37.659581,126.836576
18355419,창골축구장 트랙,508.0,64283.0,0.38,-0.0,Seoul,창골축구장 트랙,508.0,64220.0,0.38,-0.0,창골축구장 트랙,508.0,64153.0,-0.0,0.377,세 파일 모두 존재,37.648723,127.041394,37.648691,127.041438
18377077,광진교(남->북),2773.0,10665.0,0.89,0.2,Seoul,광진교(남->북),2774.0,10662.0,0.89,0.2,,,,,,도경+동관 파일에 존재,37.542961,127.118819,37.545842,127.109495
18377335,건설환경종합연구소-연주암,635.0,1007.0,1.61,23.1,Seoul,건설환경종합연구소-연주암,635.0,1007.0,1.61,23.1,건설환경종합연구소-연주암,635.0,1007.0,23.1,1.606,세 파일 모두 존재,37.447224,126.949625,37.442077,126.964391
18443666,시민의숲 to 대치중,7729.0,40149.0,1.23,-1.2,Seoul,시민의숲 to 대치중,7728.0,40140.0,1.23,-1.2,시민의숲 to 대치중,,,-1.2,1.233,세 파일 모두 존재,37.47419,127.039063,37.482419,127.048126
18542598,,,,,,,일산호수공원 5K LIF코스 ,4027.0,47098.0,5.02,-0.0,,,,,,동관 파일에만 존재,37.660946,126.763617,37.661064,126.762721
18568695,안양천_5K,46.0,120.0,5.45,0.0,Seoul,,,,,,,,,,,도경 파일에만 존재,37.535385,126.891027,37.53535,126.891013
18606119,고려대 녹지 운동장 1LAP,280.0,17451.0,0.37,-0.2,Seoul,고려대 녹지 운동장 1LAP,280.0,17451.0,0.37,-0.2,고려대 녹지 운동장 1LAP,280.0,17451.0,-0.2,0.373,세 파일 모두 존재,37.591606,127.025734,37.59153,127.025696
18644665,,,,,,,경의선 트랙 백마역-곡산역 (1.3km),1075.0,14385.0,1.36,0.1,,,,,,동관 파일에만 존재,37.657083,126.794631,37.646116,126.801057
18644699,,,,,,,호수공원 휴먼레이스 (new) (4.8km),1633.0,13028.0,4.82,0.0,,,,,,동관 파일에만 존재,37.662823,126.761535,37.662925,126.761545
18670656, 먹골교 Last 1km,1073.0,12972.0,1.06,0.3,Seoul, 먹골교 Last 1km,1071.0,12968.0,1.06,0.3, 먹골교 Last 1km,,,0.3,1.056,세 파일 모두 존재,37.619136,127.081993,37.61767,127.0929
18677178,영동2교-영동3교 (시계방향),978.0,4383.0,2.07,0.0,Seoul,영동2교-영동3교 (시계방향),978.0,4382.0,2.07,0.0,영동2교-영동3교 (시계방향),,,0.0,2.07,세 파일 모두 존재,37.47956,127.043594,37.479454,127.04357
18687476,to the ridge of Mt. Acha,1797.0,4050.0,0.6,14.1,Seoul,to the ridge of Mt. Acha,1797.0,4049.0,0.6,14.1,,,,,,도경+동관 파일에 존재,37.55517,127.101265,37.558865,127.1027
18725216,SF 10km Finish,4460.0,21745.0,0.81,0.8,Seoul,SF 10km Finish,4460.0,21739.0,0.81,0.8,SF 10km Finish,,,0.8,0.806,세 파일 모두 존재,37.52093,126.961238,37.517589,126.96933
18868731,Please look back,158.0,736.0,0.34,7.8,Seoul,Please look back,158.0,736.0,0.34,7.8,,,,,,도경+동관 파일에 존재,37.596299,127.022463,37.594208,127.024889
18874939,Being watched,2943.0,5233.0,1.39,8.8,Seoul,Being watched,2941.0,5228.0,1.39,8.8,Being watched,2941.0,5228.0,8.8,1.394,세 파일 모두 존재,37.592452,126.998263,37.593739,126.986021
18891172,,,,,,,산성tr1,1267.0,2996.0,0.91,4.8,,,,,,동관 파일에만 존재,37.457803,127.150029,37.462855,127.155233
18891187,,,,,,,산성tr2,767.0,1947.0,0.91,-4.7,,,,,,동관 파일에만 존재,37.462995,127.155041,37.458064,127.150159
18915927,Golf to the sky,512.0,2183.0,1.51,7.3,Seongbuk-gu,Golf to the sky,512.0,2183.0,1.51,7.3,Golf to the sky,,,7.3,1.513,세 파일 모두 존재,37.602128,126.997216,37.60706,126.985562
18922738,[Tom's] Inwangsan Stairs to Buam,5224.0,11176.0,1.6,-11.8,Seoul,[Tom's] Inwangsan Stairs to Buam,5220.0,11172.0,1.6,-11.8,[Tom's] Inwangsan Stairs to Buam,5219.0,11171.0,-11.8,1.605,세 파일 모두 존재,37.584812,126.958006,37.591794,126.966419
18935033,[Tom's] Rose Garden Climb to Gate,1639.0,2591.0,1.8,7.4,Eunpyeong-gu,[Tom's] Rose Garden Climb to Gate,1638.0,2590.0,1.8,7.4,[Tom's] Rose Garden Climb to Gate,,,7.4,1.804,세 파일 모두 존재,37.610596,126.94129,37.608282,126.951203
18935062,[Tom's] Gate downhill to Rose Garden,2267.0,4890.0,1.82,-7.0,Jongno-gu,[Tom's] Gate downhill to Rose Garden,2267.0,4889.0,1.82,-7.0,[Tom's] Gate downhill to Rose Garden,,,-7.0,1.822,세 파일 모두 존재,37.608264,126.951404,37.610389,126.941653
18962884,암사고개-고덕교 다운힐(강.철),3410.0,10324.0,0.95,-3.8,Gangdong-gu,암사고개-고덕교 다운힐(강.철),3423.0,10319.0,0.95,-3.8,암사고개-고덕교 다운힐(강.철),3423.0,10319.0,-3.8,0.946,세 파일 모두 존재,37.566944,127.143662,37.568535,127.153577
18995662,진옥자전거캠프-산성역_쉼터byHS,1168.0,2327.0,1.62,7.7,Seongnam-si,진옥자전거캠프-산성역_쉼터byHS,1168.0,2327.0,1.62,7.7,,,,,,도경+동관 파일에 존재,37.457014,127.150271,37.465714,127.160765
18995700,진옥자전거캠프-쉼터_남문byHS,1374.0,2943.0,2.24,5.3,Seongnam-si,,,,,,,,,,,도경 파일에만 존재,37.465402,127.160371,37.473205,127.180964
19010968,Bogwang Tunnel to Jamsu Bridge,21322.0,121209.0,1.0,-1.2,Yongsan-gu,Bogwang Tunnel to Jamsu Bridge,21328.0,121177.0,1.0,-1.2,Bogwang Tunnel to Jamsu Bridge,,,-1.2,0.999,세 파일 모두 존재,37.524404,127.002702,37.518948,126.994525
19011008,Hannam Triangle to Bogwang Tunnel,21586.0,132479.0,0.51,1.3,Yongsan-gu,,,,,,,,,,,도경 파일에만 존재,37.527926,127.006891,37.52482,127.002855
19024669,서울숲1Km,2645.0,39391.0,1.05,0.1,Seongdong-gu,,,,,,,,,,,도경 파일에만 존재,37.545472,127.041771,37.545272,127.041896
19025582,Hyochang Stadium Reverse 400m,257.0,36433.0,0.43,0.0,Yongsan-gu,Hyochang Stadium Reverse 400m,257.0,36433.0,0.43,0.0,Hyochang Stadium Reverse 400m,,,0.0,0.43,세 파일 모두 존재,37.543773,126.961673,37.543763,126.961687
19042586,,,,,,,염강나들목~안합~염강나들목,1402.0,5340.0,3.0,-0.0,,,,,,동관 파일에만 존재,37.562222,126.865378,37.562193,126.865397
19042602,염강나들목~안합,15269.0,63621.0,1.46,-0.1,Gangseo-gu,,,,,,,,,,,도경 파일에만 존재,37.562122,126.865537,37.553823,126.87807
19053442,사천교~홍제천 합수부 왕복(5.0km),1381.0,7613.0,5.01,-0.1,Seodaemun-gu,,,,,,사천교~홍제천 합수부 왕복(5.0km),1381.0,7611.0,-0.1,5.012,도경+진숙 파일에 존재,37.568653,126.917275,37.568298,126.916865
19060753,진옥자전거캠프-금암산_서문옹벽byHS,135.0,294.0,2.69,5.2,Hanam-si,,,,,,,,,,,도경 파일에만 존재,37.506599,127.180091,37.485338,127.17794
19077647,,,,,,,Cheongy 4.5k out,337.0,552.0,4.8,-0.0,,,,,,동관 파일에만 존재,37.569851,127.015846,37.571617,127.041525
19117105,,,,,,,Flea Market 400m Reverse,435.0,5057.0,0.41,-0.6,Flea Market 400m Reverse,,,-0.6,0.409,동관+진숙 파일에 존재,37.484264,126.982811,37.480627,126.982616
19119777,Mini MHJ LOOP,30.0,51.0,5.51,-0.0,Eunpyeong-gu,Mini MHJ LOOP,30.0,51.0,5.51,-0.0,,,,,,도경+동관 파일에 존재,37.588447,126.913821,37.588481,126.913811
19165318,경복궁_시계방향[2.6km],5463.0,27943.0,2.64,-0.0,Jongno-gu,경복궁_시계방향[2.6km],5453.0,27899.0,2.64,-0.0,경복궁_시계방향[2.6km],5453.0,27889.0,-0.0,2.642,세 파일 모두 존재,37.576301,126.979405,37.576423,126.97941
19177419,진옥자전거캠프-광장중학교_고구려정삼거리,490.0,749.0,1.48,10.7,Gwangjin-gu,,,,,,,,,,,도경 파일에만 존재,37.54697,127.102416,37.558135,127.103645
19286498,[Tom's] Jokduri slippy bum descent,344.0,429.0,1.09,-19.9,Eunpyeong-gu,[Tom's] Jokduri slippy bum descent,344.0,429.0,1.09,-19.9,,,,,,도경+동관 파일에 존재,37.618772,126.943067,37.614625,126.935068
19302594,,,,,,,Ichon Dirt Path(E2W),16763.0,70020.0,0.92,-0.6,Ichon Dirt Path(E2W),,,-0.6,0.924,동관+진숙 파일에 존재,37.51483,126.980972,37.516565,126.971039
19317472,,,,,,,[Tom's] Munsubong Final Climb,930.0,1382.0,0.23,26.3,,,,,,동관 파일에만 존재,37.63189,126.974394,37.632204,126.972363
19323852,북한산자락길 (부분 개통),117.0,417.0,4.05,-0.0,Buam-dong,북한산자락길 (부분 개통),117.0,417.0,4.05,-0.0,,,,,,도경+동관 파일에 존재,37.59659,126.95298,37.594776,126.942678
19335743,[Tom's] Ecobridge climb to the gate,111.0,243.0,2.19,6.1,Eunpyeong-gu,[Tom's] Ecobridge climb to the gate,111.0,243.0,2.19,6.1,[Tom's] Ecobridge climb to the gate,,,6.1,2.191,세 파일 모두 존재,37.598155,126.938063,37.608229,126.951264
19357942,일자산공원 (중간트랙 1바퀴 ccw),156.0,2468.0,0.48,0.5,Gangdong-gu,일자산공원 (중간트랙 1바퀴 ccw),156.0,2468.0,0.48,0.5,일자산공원 (중간트랙 1바퀴 ccw),156.0,2468.0,0.5,0.485,세 파일 모두 존재,37.532652,127.150676,37.532598,127.150792
19367490,,,,,,,앵봉산 (의무경찰대-보덕사),1886.0,4114.0,2.81,1.0,,,,,,동관 파일에만 존재,37.619095,126.906165,37.636933,126.914011
19367795,진옥자전거캠프- 용마공원 - 깔닥계단(JOBC),284.0,966.0,0.23,39.7,Gwangjin-gu,,,,,,,,,,,도경 파일에만 존재,37.562252,127.09591,37.562782,127.09365
19367802,진옥자전거캠프- 쉼터 - 용마산정상(JOBC),258.0,867.0,0.75,17.8,Gwangjin-gu,진옥자전거캠프- 쉼터 - 용마산정상(JOBC),258.0,867.0,0.75,17.8,진옥자전거캠프- 쉼터 - 용마산정상(JOBC),258.0,867.0,17.8,0.753,세 파일 모두 존재,37.56518,127.09374,37.571198,127.095665
19372253,,,,,,,진옥자전거캠프- 청계산추모공원- 1차쉼터(JOBC),527.0,1277.0,2.12,14.4,,,,,,동관 파일에만 존재,37.453263,127.043851,37.439272,127.035896
19381377,[Tom's] Rose Garden Climb to Bulgwangsa,2173.0,4167.0,0.68,5.3,Eunpyeong-gu,,,,,,[Tom's] Rose Garden Climb to Bulgwangsa,,,5.3,0.675,도경+진숙 파일에 존재,37.610308,126.942045,37.613279,126.93863
19381408,,,,,,,진옥자전거캠프- 이수봉구간(JOBC),1833.0,3478.0,0.7,8.6,,,,,,동관 파일에만 존재,37.416954,127.041548,37.413386,127.046759
19410641,진옥자전거캠프- 고덕산전망대(JOBC),864.0,1834.0,0.27,15.6,Gangdong-gu,진옥자전거캠프- 고덕산전망대(JOBC),864.0,1834.0,0.27,15.6,진옥자전거캠프- 고덕산전망대(JOBC),864.0,1834.0,15.6,0.273,세 파일 모두 존재,37.565426,127.142166,37.565777,127.14471
19436144,진옥자전거캠프- 터미널구간(JOBC),569.0,896.0,0.34,10.6,Seocho-gu,진옥자전거캠프- 터미널구간(JOBC),569.0,896.0,0.34,10.6,,,,,,도경+동관 파일에 존재,37.448591,127.03766,37.451289,127.03663
